sim,method,l1
1497,GEN,0.575382725797254
1497,CEM,0.3995859213250518
1498,RAW,0.6220140515222482
1498,MAH,0.5071428571428571
1498,PSC,0.6
1498,GEN,0.5142857142857142
1498,CEM,0.34987971130713713
1499,RAW,0.6600535098857246
1499,MAH,0.5503355704697986
1499,PSC,0.6308724832214765
1499,GEN,0.5698037809314002
1499,CEM,0.43315047021943576
1500,RAW,0.6155220598341503
1500,MAH,0.5273972602739726
1500,PSC,0.636986301369863
1500,GEN,0.5616438356164384
1500,CEM,0.3728905824714208
1501,RAW,0.6687130618041874
1501,MAH,0.5684931506849314
1501,PSC,0.636986301369863
1501,GEN,0.5697615423642821
1501,CEM,0.4141778523489933
1502,RAW,0.5971337579617835
1502,MAH,0.49044585987261147
1502,PSC,0.5668789808917197
1502,GEN,0.5021530456625101
1502,CEM,0.32436428149024243
1503,RAW,0.6702576112412177
1503,MAH,0.5428571428571428
1503,PSC,0.6285714285714286
1503,GEN,0.6050691244239631
1503,CEM,0.4388888888888889
1504,RAW,0.6198130576405608
1504,MAH,0.5217391304347826
1504,PSC,0.6376811594202899
1504,GEN,0.5627505396238052
1504,CEM,0.4001452432824982
1505,RAW,0.6460778960778961
1505,MAH,0.5202702702702703
1505,PSC,0.6013513513513514
1505,GEN,0.5495652995652995
1505,CEM,0.41645225843339057
1506,RAW,0.6399297423887588
1506,MAH,0.5642857142857143
1506,PSC,0.7
1506,GEN,0.5829170829170829
1506,CEM,0.38693545866541645
1507,RAW,0.6701294724870965
1507,MAH,0.5900621118012422
1507,PSC,0.6770186335403726
1507,GEN,0.577848180416024
1507,CEM,0.4219928252434293
1508,RAW,0.6519456886898096
1508,MAH,0.5460992907801419
1508,PSC,0.6666666666666666
1508,GEN,0.56502920317063
1508,CEM,0.3643227937706465
1509,RAW,0.6323173681664248
1509,MAH,0.559748427672956
1509,PSC,0.6226415094339623
1509,GEN,0.5825732017160232
1509,CEM,0.3909648633575014
1510,RAW,0.6515345541469245
1510,MAH,0.5964912280701754
1510,PSC,0.6374269005847952
1510,GEN,0.5887926567473536
1510,CEM,0.35727525486561634
1511,RAW,0.6310375670840787
1511,MAH,0.5581395348837209
1511,PSC,0.6511627906976745
1511,GEN,0.5858413132694938
1511,CEM,0.3715753424657534
1512,RAW,0.6382758620689656
1512,MAH,0.496551724137931
1512,PSC,0.6068965517241379
1512,GEN,0.573293219162231
1512,CEM,0.37982587283440333
1513,RAW,0.647563676633444
1513,MAH,0.4930555555555555
1513,PSC,0.5902777777777778
1513,GEN,0.5659246575342466
1513,CEM,0.40337310354986006
1514,RAW,0.6570268219752756
1514,MAH,0.5909090909090909
1514,PSC,0.6493506493506493
1514,GEN,0.6273794698452233
1514,CEM,0.3878787878787879
1515,RAW,0.6527209027209028
1515,MAH,0.5608108108108109
1515,PSC,0.668918918918919
1515,GEN,0.5831416522905885
1515,CEM,0.34715928895085396
1516,RAW,0.641234825740765
1516,MAH,0.558282208588957
1516,PSC,0.6625766871165645
1516,GEN,0.5906566075277732
1516,CEM,0.3661789669388085
1517,RAW,0.6402412280701755
1517,MAH,0.5437500000000001
1517,PSC,0.61875
1517,GEN,0.5678082191780822
1517,CEM,0.40709504685408304
1518,RAW,0.6167763157894737
1518,MAH,0.51875
1518,PSC,0.5687500000000001
1518,GEN,0.54171974522293
1518,CEM,0.39241571215945126
1519,RAW,0.6216956581290234
1519,MAH,0.5442176870748299
1519,PSC,0.6258503401360545
1519,GEN,0.5512234744644127
1519,CEM,0.3545611015490534
1520,RAW,0.6160228698926231
1520,MAH,0.47887323943661975
1520,PSC,0.5774647887323944
1520,GEN,0.501908223534757
1520,CEM,0.37790697674418605
1521,RAW,0.6522939272796497
1521,MAH,0.5
1521,PSC,0.6102941176470588
1521,GEN,0.5426909569798068
1521,CEM,0.3465201465201465
1522,RAW,0.6102090332213512
1522,MAH,0.46099290780141844
1522,PSC,0.5744680851063829
1522,GEN,0.5126860453501149
1522,CEM,0.3359561829823343
1523,RAW,0.6731434655310088
1523,MAH,0.6153846153846154
1523,PSC,0.6346153846153846
1523,GEN,0.6133056133056133
1523,CEM,0.368993993993994
1524,RAW,0.6558161909561552
1524,MAH,0.5547945205479452
1524,PSC,0.6301369863013698
1524,GEN,0.5806111696522656
1524,CEM,0.38823529411764707
1525,RAW,0.6291291291291291
1525,MAH,0.5202702702702703
1525,PSC,0.5878378378378378
1525,GEN,0.5570455952135341
1525,CEM,0.3974358974358974
1526,RAW,0.6545311923218899
1526,MAH,0.5277777777777778
1526,PSC,0.6041666666666666
1526,GEN,0.5791476407914764
1526,CEM,0.3985714285714286
1527,RAW,0.6744016551464711
1527,MAH,0.5827338129496403
1527,PSC,0.6690647482014389
1527,GEN,0.5967022002835688
1527,CEM,0.36646403242147924
1528,RAW,0.6223715730636146
1528,MAH,0.5705128205128205
1528,PSC,0.6282051282051282
1528,GEN,0.5998168498168498
1528,CEM,0.3726758887401458
1529,RAW,0.6555080213903743
1529,MAH,0.5705882352941176
1529,PSC,0.6
1529,GEN,0.5677749360613811
1529,CEM,0.3965094917330067
1530,RAW,0.6551329261720855
1530,MAH,0.5328947368421052
1530,PSC,0.6118421052631579
1530,GEN,0.5447553743513713
1530,CEM,0.4084726000777303
1531,RAW,0.6543919525776899
1531,MAH,0.5394736842105263
1531,PSC,0.625
1531,GEN,0.5798872180451128
1531,CEM,0.4042614454362223
1532,RAW,0.6212429378531074
1532,MAH,0.54
1532,PSC,0.6066666666666667
1532,GEN,0.5744812362030906
1532,CEM,0.3515452538631347
1533,RAW,0.6196700283085633
1533,MAH,0.49044585987261147
1533,PSC,0.5796178343949044
1533,GEN,0.4981346678798908
1533,CEM,0.35374149659863946
1534,RAW,0.5797740112994351
1534,MAH,0.4866666666666667
1534,PSC,0.5266666666666667
1534,GEN,0.49914110429447855
1534,CEM,0.32059245102723366
1535,RAW,0.6190736190736191
1535,MAH,0.5067567567567568
1535,PSC,0.6216216216216217
1535,GEN,0.5181733457595527
1535,CEM,0.3857211970419518
1536,RAW,0.6142956855559918
1536,MAH,0.5308641975308641
1536,PSC,0.6358024691358024
1536,GEN,0.5672057033559381
1536,CEM,0.3545593479368314
1537,RAW,0.5959955506117909
1537,MAH,0.4967741935483871
1537,PSC,0.5935483870967742
1537,GEN,0.5136712749615975
1537,CEM,0.3148846960167715
1538,RAW,0.6920689655172414
1538,MAH,0.5724137931034483
1538,PSC,0.6275862068965518
1538,GEN,0.5901477832512315
1538,CEM,0.41397459165154266
1539,RAW,0.6623565114131152
1539,MAH,0.5786163522012578
1539,PSC,0.6603773584905661
1539,GEN,0.6047798742138365
1539,CEM,0.39209876543209876
1540,RAW,0.6343201754385965
1540,MAH,0.5375
1540,PSC,0.6062500000000001
1540,GEN,0.5810185185185186
1540,CEM,0.4008456082924168
1541,RAW,0.661868720998333
1541,MAH,0.5629139072847682
1541,PSC,0.6423841059602649
1541,GEN,0.5717130551567637
1541,CEM,0.442844548927417
1542,RAW,0.6566101694915254
1542,MAH,0.5533333333333333
1542,PSC,0.6533333333333333
1542,GEN,0.577471264367816
1542,CEM,0.3798920377867746
1543,RAW,0.6237393842887473
1543,MAH,0.5159235668789809
1543,PSC,0.6114649681528663
1543,GEN,0.6154570736521038
1543,CEM,0.37827526634033976
1544,RAW,0.6326412918108419
1544,MAH,0.532051282051282
1544,PSC,0.6025641025641025
1544,GEN,0.5451505016722408
1544,CEM,0.3731066231066231
1545,RAW,0.6538633718327513
1545,MAH,0.5620915032679739
1545,PSC,0.6143790849673203
1545,GEN,0.5697012138188609
1545,CEM,0.3955773955773956
1546,RAW,0.6488058787507655
1546,MAH,0.5590062111801242
1546,PSC,0.6335403726708074
1546,GEN,0.5679925994449584
1546,CEM,0.3851214574898785
1547,RAW,0.6135593220338983
1547,MAH,0.5266666666666667
1547,PSC,0.6000000000000001
1547,GEN,0.5441379310344827
1547,CEM,0.3595080416272469
1548,RAW,0.5919303661778578
1548,MAH,0.514792899408284
1548,PSC,0.5798816568047337
1548,GEN,0.5278802645318482
1548,CEM,0.3219613352063683
1549,RAW,0.6368629647180459
1549,MAH,0.562874251497006
1549,PSC,0.6047904191616766
1549,GEN,0.5650553198239283
1549,CEM,0.328480744815912
1550,RAW,0.6393872985435785
1550,MAH,0.5306122448979591
1550,PSC,0.5850340136054422
1550,GEN,0.5267607042817126
1550,CEM,0.3575588166783135
1551,RAW,0.6349742972259529
1551,MAH,0.5104895104895105
1551,PSC,0.6433566433566433
1551,GEN,0.546911421911422
1551,CEM,0.3782031491200988
1552,RAW,0.6535276210940998
1552,MAH,0.5359477124183006
1552,PSC,0.6013071895424836
1552,GEN,0.5448690425075139
1552,CEM,0.38923306985686823
1553,RAW,0.6692640692640692
1553,MAH,0.5757575757575758
1553,PSC,0.6121212121212121
1553,GEN,0.6177489177489178
1553,CEM,0.44911172522700354
1554,RAW,0.6604769175498473
1554,MAH,0.5526315789473684
1554,PSC,0.638157894736842
1554,GEN,0.5930161943319838
1554,CEM,0.3972733037412809
1555,RAW,0.6732949392345365
1555,MAH,0.5704697986577181
1555,PSC,0.6442953020134228
1555,GEN,0.6139541387024608
1555,CEM,0.42528735632183906
1556,RAW,0.6118488911810211
1556,MAH,0.5178571428571428
1556,PSC,0.5535714285714285
1556,GEN,0.5234593837535014
1556,CEM,0.31309927186215847
1557,RAW,0.610023351895096
1557,MAH,0.4934210526315789
1557,PSC,0.5394736842105263
1557,GEN,0.5439967105263158
1557,CEM,0.3351190476190476
1558,RAW,0.6273446327683616
1558,MAH,0.4866666666666667
1558,PSC,0.5266666666666667
1558,GEN,0.48732394366197185
1558,CEM,0.41068661141432516
1559,RAW,0.6018052811208909
1559,MAH,0.5328947368421052
1559,PSC,0.6118421052631579
1559,GEN,0.5436193222782985
1559,CEM,0.3581033262561925
1560,RAW,0.6581985614147615
1560,MAH,0.5547945205479452
1560,PSC,0.6643835616438356
1560,GEN,0.5808985535012933
1560,CEM,0.39796659404502543
1561,RAW,0.6575141242937853
1561,MAH,0.54
1561,PSC,0.6266666666666667
1561,GEN,0.5598009950248756
1561,CEM,0.40552016985138006
1562,RAW,0.6455776927475041
1562,MAH,0.5471698113207547
1562,PSC,0.6666666666666667
1562,GEN,0.5367322360497792
1562,CEM,0.4040044493882091
1563,RAW,0.6186543110394843
1563,MAH,0.5163398692810458
1563,PSC,0.6470588235294118
1563,GEN,0.5392382240252422
1563,CEM,0.3690217391304348
1564,RAW,0.6379150650673829
1564,MAH,0.5594405594405595
1564,PSC,0.6503496503496503
1564,GEN,0.6077514035260514
1564,CEM,0.37111801242236025
1565,RAW,0.6779581774906495
1565,MAH,0.6069364161849711
1565,PSC,0.6242774566473988
1565,GEN,0.6060041021816148
1565,CEM,0.401119104716227
1566,RAW,0.6061354979140214
1566,MAH,0.5100671140939598
1566,PSC,0.5906040268456376
1566,GEN,0.5178655827582948
1566,CEM,0.3401345619423724
1567,RAW,0.6394876601062168
1567,MAH,0.5194805194805195
1567,PSC,0.551948051948052
1567,GEN,0.5749250749250749
1567,CEM,0.4198554421768707
1568,RAW,0.6727617221385198
1568,MAH,0.564625850340136
1568,PSC,0.6530612244897959
1568,GEN,0.5965463108320251
1568,CEM,0.4328879913002952
1569,RAW,0.6387096774193548
1569,MAH,0.562962962962963
1569,PSC,0.6444444444444445
1569,GEN,0.6075536062378167
1569,CEM,0.35535714285714287
1570,RAW,0.5928294826610974
1570,MAH,0.5030674846625767
1570,PSC,0.5644171779141104
1570,GEN,0.5191717791411042
1570,CEM,0.3186131945507424
1571,RAW,0.6706475583864119
1571,MAH,0.554140127388535
1571,PSC,0.5923566878980892
1571,GEN,0.5751456836969779
1571,CEM,0.3944099378881987
1572,RAW,0.6867949568679496
1572,MAH,0.5547445255474452
1572,PSC,0.6642335766423357
1572,GEN,0.5671311656713116
1572,CEM,0.4518238993710692
1573,RAW,0.630355453439654
1573,MAH,0.5099337748344371
1573,PSC,0.609271523178808
1573,GEN,0.5562913907284768
1573,CEM,0.378974358974359
1574,RAW,0.6193365695792881
1574,MAH,0.4779411764705882
1574,PSC,0.5514705882352942
1574,GEN,0.5942712906057945
1574,CEM,0.3286938743414327
1575,RAW,0.6520689655172414
1575,MAH,0.48275862068965514
1575,PSC,0.5862068965517241
1575,GEN,0.5317035512094699
1575,CEM,0.4037351958700273
1576,RAW,0.6383150709538351
1576,MAH,0.5460526315789473
1576,PSC,0.6447368421052632
1576,GEN,0.5490299654245102
1576,CEM,0.36144393241167433
1577,RAW,0.6805339265850946
1577,MAH,0.5935483870967742
1577,PSC,0.6193548387096774
1577,GEN,0.5882609750181906
1577,CEM,0.4411485524442335
1578,RAW,0.620143544782534
1578,MAH,0.5238095238095237
1578,PSC,0.5892857142857143
1578,GEN,0.5571268775966762
1578,CEM,0.3356979405034325
1579,RAW,0.6062315337093741
1579,MAH,0.5294117647058824
1579,PSC,0.5816993464052288
1579,GEN,0.5443916697113628
1579,CEM,0.3741664443851694
1580,RAW,0.6665517241379311
1580,MAH,0.593103448275862
1580,PSC,0.6413793103448275
1580,GEN,0.5807746811525744
1580,CEM,0.4115449138325454
1581,RAW,0.6100649350649351
1581,MAH,0.5454545454545454
1581,PSC,0.5757575757575758
1581,GEN,0.5501599849425937
1581,CEM,0.363181693614689
1582,RAW,0.6107403944236653
1582,MAH,0.5375722543352601
1582,PSC,0.5838150289017341
1582,GEN,0.5254933227028105
1582,CEM,0.34818158032443747
1583,RAW,0.6398446913910831
1583,MAH,0.5844155844155845
1583,PSC,0.6558441558441559
1583,GEN,0.5889479647868909
1583,CEM,0.3796589310829817
1584,RAW,0.5959449355675771
1584,MAH,0.49056603773584906
1584,PSC,0.5723270440251572
1584,GEN,0.5152589590983918
1584,CEM,0.3444736842105263
1585,RAW,0.6325416325416325
1585,MAH,0.5472972972972974
1585,PSC,0.6351351351351352
1585,GEN,0.5531904084535664
1585,CEM,0.4079890992541595
1586,RAW,0.6509195402298851
1586,MAH,0.5517241379310345
1586,PSC,0.6827586206896552
1586,GEN,0.56075415529645245
1586,CEM,0.4376260250033607
1587,RAW,0.6285252380097
1587,MAH,0.4671052631578947
1587,PSC,0.5921052631578947
1587,GEN,0.5190058479532164
1587,CEM,0.38329979879275655
1588,RAW,0.635909653181839
1588,MAH,0.5273972602739726
1588,PSC,0.5890410958904109
1588,GEN,0.5678272450532724
1588,CEM,0.3808995882166614
1589,RAW,0.6371138383410918
1589,MAH,0.5683453237410072
1589,PSC,0.6258992805755396
1589,GEN,0.6103117505995204
1589,CEM,0.33139943741209565
1590,RAW,0.6337853107344633
1590,MAH,0.5466666666666667
1590,PSC,0.6
1590,GEN,0.5282269503546099
1590,CEM,0.40106685633001427
1591,RAW,0.6444938820912125
1591,MAH,0.567741935483871
1591,PSC,0.6258064516129033
1591,GEN,0.6039170506912442
1591,CEM,0.3831168831168831
1592,RAW,0.6665323727367523
1592,MAH,0.5620437956204379
1592,PSC,0.635036496350365
1592,GEN,0.5794780234206796
1592,CEM,0.4258174097664544
1593,RAW,0.6121782558586246
1593,MAH,0.5438596491228069
1593,PSC,0.5847953216374269
1593,GEN,0.5295280454657771
1593,CEM,0.31438102297998516
1594,RAW,0.646872788393489
1594,MAH,0.5414012738853503
1594,PSC,0.6114649681528663
1594,GEN,0.5717817633255112
1594,CEM,0.4250852079072938
1595,RAW,0.6161293129704565
1595,MAH,0.5092024539877301
1595,PSC,0.5705521472392638
1595,GEN,0.5175720147889327
1595,CEM,0.37571354436948623
1596,RAW,0.6727474972191324
1596,MAH,0.5612903225806452
1596,PSC,0.6064516129032258
1596,GEN,0.5696291419793724
1596,CEM,0.40734265734265734
1597,RAW,0.6094401561529589
1597,MAH,0.5192307692307692
1597,PSC,0.5769230769230769
1597,GEN,0.541958041958042
1597,CEM,0.29720279720279724
1598,RAW,0.6358442657638596
1598,MAH,0.525179856115108
1598,PSC,0.5971223021582734
1598,GEN,0.5341480240465162
1598,CEM,0.34538263428991905
1599,RAW,0.5906143871565298
1599,MAH,0.4936708860759494
1599,PSC,0.5253164556962026
1599,GEN,0.5123336579032781
1599,CEM,0.3094965675057208
1600,RAW,0.611237559691168
1600,MAH,0.5194805194805195
1600,PSC,0.6168831168831169
1600,GEN,0.5386192754613807
1600,CEM,0.3525785905074995
1601,RAW,0.6509604519774012
1601,MAH,0.5800000000000001
1601,PSC,0.66
1601,GEN,0.6211479028697572
1601,CEM,0.4021164021164021
1602,RAW,0.6425447404828848
1602,MAH,0.512987012987013
1602,PSC,0.577922077922078
1602,GEN,0.5112079701120796
1602,CEM,0.4067762223574762
1603,RAW,0.6087293977993882
1603,MAH,0.5034013605442177
1603,PSC,0.5238095238095238
1603,GEN,0.5709626316279937
1603,CEM,0.3778401122019635
1604,RAW,0.5920741842358499
1604,MAH,0.5217391304347826
1604,PSC,0.5900621118012422
1604,GEN,0.547784679089027
1604,CEM,0.3273539610562817
1605,RAW,0.6722988505747126
1605,MAH,0.5793103448275863
1605,PSC,0.7172413793103448
1605,GEN,0.5988505747126437
1605,CEM,0.4331726555652936
1606,RAW,0.6203389830508474
1606,MAH,0.5266666666666667
1606,PSC,0.56
1606,GEN,0.5390990990990991
1606,CEM,0.3744268976057056
1607,RAW,0.6685378121070594
1607,MAH,0.5526315789473684
1607,PSC,0.6118421052631579
1607,GEN,0.5551900584795322
1607,CEM,0.4196078431372549
1608,RAW,0.6019251336898396
1608,MAH,0.5588235294117647
1608,PSC,0.6529411764705882
1608,GEN,0.5835616438356164
1608,CEM,0.31241830065359477
1609,RAW,0.6468120805369127
1609,MAH,0.5906040268456376
1609,PSC,0.6174496644295302
1609,GEN,0.5903772900417196
1609,CEM,0.3966922897740508
1610,RAW,0.667082350807183
1610,MAH,0.5838926174496644
1610,PSC,0.6174496644295302
1610,GEN,0.5827568404749613
1610,CEM,0.39166666666666666
1611,RAW,0.6406737916171878
1611,MAH,0.5408805031446541
1611,PSC,0.5911949685534591
1611,GEN,0.5617060269065767
1611,CEM,0.39080459770114945
1612,RAW,0.6930949844857129
1612,MAH,0.6013986013986014
1612,PSC,0.7272727272727273
1612,GEN,0.6326458351774807
1612,CEM,0.4606158252774794
1613,RAW,0.6572958500669345
1613,MAH,0.572289156626506
1613,PSC,0.6144578313253012
1613,GEN,0.56530951391774
1613,CEM,0.4010969185249333
1614,RAW,0.601158881811748
1614,MAH,0.5095541401273885
1614,PSC,0.5732484076433122
1614,GEN,0.5320985584981562
1614,CEM,0.3019867549668874
1615,RAW,0.6355407232910177
1615,MAH,0.5740740740740741
1615,PSC,0.6172839506172839
1615,GEN,0.6008782832049051
1615,CEM,0.349146110056926
1616,RAW,0.598083354772318
1616,MAH,0.514792899408284
1616,PSC,0.5680473372781065
1616,GEN,0.49243918474687703
1616,CEM,0.31153900409084495
1617,RAW,0.5959552122211613
1617,MAH,0.5304878048780488
1617,PSC,0.5548780487804879
1617,GEN,0.5198797193451387
1617,CEM,0.3424230360934183
1618,RAW,0.6424382645347505
1618,MAH,0.5136986301369862
1618,PSC,0.5890410958904109
1618,GEN,0.5259295499021526
1618,CEM,0.33682420336555674
1619,RAW,0.6042269187986652
1619,MAH,0.5032258064516129
1619,PSC,0.5935483870967742
1619,GEN,0.513978494623656
1619,CEM,0.30232383808095953
1620,RAW,0.6242491657397108
1620,MAH,0.535483870967742
1620,PSC,0.5935483870967742
1620,GEN,0.5538132877590258
1620,CEM,0.3599188387700952
1621,RAW,0.6378210885575714
1621,MAH,0.5263157894736842
1621,PSC,0.631578947368421
1621,GEN,0.5547735618115055
1621,CEM,0.3990117774468661
1622,RAW,0.6507296982720029
1622,MAH,0.542483660130719
1622,PSC,0.6601307189542484
1622,GEN,0.5621890547263682
1622,CEM,0.3134920634920635
1623,RAW,0.6457605873399588
1623,MAH,0.5490196078431373
1623,PSC,0.6143790849673203
1623,GEN,0.5776255707762556
1623,CEM,0.41233766233766234
1624,RAW,0.6208445447443798
1624,MAH,0.5426829268292683
1624,PSC,0.6158536585365854
1624,GEN,0.568327279017471
1624,CEM,0.3471689600721859
1625,RAW,0.6111674679133772
1625,MAH,0.5063291139240507
1625,PSC,0.5632911392405063
1625,GEN,0.5332395686826067
1625,CEM,0.29779768570362075
1626,RAW,0.7019642294003694
1626,MAH,0.6158940397350994
1626,PSC,0.6887417218543046
1626,GEN,0.6084497510513849
1626,CEM,0.44996066089693154
1627,RAW,0.6354285976084666
1627,MAH,0.5
1627,PSC,0.5753424657534246
1627,GEN,0.5188114991317769
1627,CEM,0.37768817204301075
1628,RAW,0.6958979328165374
1628,MAH,0.611111111111111
1628,PSC,0.6805555555555556
1628,GEN,0.612037037037037
1628,CEM,0.3943661971830986
1629,RAW,0.6496551724137931
1629,MAH,0.5586206896551724
1629,PSC,0.6620689655172414
1629,GEN,0.584604176784847
1629,CEM,0.3229941291585127
1630,RAW,0.6327236327236327
1630,MAH,0.5202702702702703
1630,PSC,0.5675675675675675
1630,GEN,0.5288875832354093
1630,CEM,0.35114370525580585
1631,RAW,0.6425058548009368
1631,MAH,0.5071428571428571
1631,PSC,0.6357142857142857
1631,GEN,0.5379120879120879
1631,CEM,0.3566624095359727
1632,RAW,0.6322953775783965
1632,MAH,0.5283018867924528
1632,PSC,0.6226415094339623
1632,GEN,0.5531914893617021
1632,CEM,0.37105263157894736
1633,RAW,0.616593028964163
1633,MAH,0.5
1633,PSC,0.5714285714285715
1633,GEN,0.5346320346320346
1633,CEM,0.32259521300617194
1634,RAW,0.6460411754035915
1634,MAH,0.5033557046979865
1634,PSC,0.6040268456375839
1634,GEN,0.5259003686548823
1634,CEM,0.41579434593747777
1635,RAW,0.6598360655737705
1635,MAH,0.5785714285714285
1635,PSC,0.65
1635,GEN,0.6342436974789916
1635,CEM,0.37947758019229133
1636,RAW,0.6697606697606697
1636,MAH,0.5337837837837838
1636,PSC,0.6283783783783784
1636,GEN,0.6002615518744551
1636,CEM,0.41938549255622426
1637,RAW,0.6777058188597782
1637,MAH,0.5426356589147286
1637,PSC,0.6124031007751938
1637,GEN,0.5526794742163802
1637,CEM,0.40794485760928717
1638,RAW,0.7055733742388324
1638,MAH,0.619718309859155
1638,PSC,0.6901408450704225
1638,GEN,0.6389447797898502
1638,CEM,0.4239289446185998
1639,RAW,0.6341545052885259
1639,MAH,0.525974025974026
1639,PSC,0.5909090909090909
1639,GEN,0.5697197539302802
1639,CEM,0.35416666666666663
1640,RAW,0.6398438570058895
1640,MAH,0.5102040816326531
1640,PSC,0.564625850340136
1640,GEN,0.5733510795622597
1640,CEM,0.33972992181947403
1641,RAW,0.6171104203270712
1641,MAH,0.5033112582781457
1641,PSC,0.6158940397350994
1641,GEN,0.5339009776095869
1641,CEM,0.3848221670802316
1642,RAW,0.6491995450966669
1642,MAH,0.5590062111801242
1642,PSC,0.6211180124223602
1642,GEN,0.6156154904331151
1642,CEM,0.4247083775185578
1643,RAW,0.6333333333333333
1643,MAH,0.48000000000000004
1643,PSC,0.5933333333333334
1643,GEN,0.5066666666666667
1643,CEM,0.37745098039215685
1644,RAW,0.6419830109900657
1644,MAH,0.5149253731343283
1644,PSC,0.5970149253731343
1644,GEN,0.5435659540137152
1644,CEM,0.38484746899094874
1645,RAW,0.6775889967637541
1645,MAH,0.5441176470588235
1645,PSC,0.6470588235294118
1645,GEN,0.5706862745098039
1645,CEM,0.4478363493312353
