sim,method,common_units_share
2218,CEM(T),0.9423076923076923
2218,CEM(C),0.9712918660287081
2218,PSC(C),0.7018867924528301
2218,MAH(C),0.8267326732673267
2218,GEN(C),0.7892156862745098
2219,CEM(T),0.9605263157894737
2219,CEM(C),0.9808612440191388
2219,PSC(C),0.6879699248120301
2219,MAH(C),0.8241206030150754
2219,GEN(C),0.86
2220,CEM(T),0.9358974358974359
2220,CEM(C),0.9768518518518519
2220,PSC(C),0.7035714285714286
2220,MAH(C),0.7761194029850746
2220,GEN(C),0.8144329896907216
2221,CEM(T),0.9363057324840764
2221,CEM(C),0.9631336405529954
2221,PSC(C),0.678030303030303
2221,MAH(C),0.7989690721649485
2221,GEN(C),0.6616915422885572
2222,CEM(T),0.9612903225806452
2222,CEM(C),0.9764150943396226
2222,PSC(C),0.7158671586715867
2222,MAH(C),0.812807881773399
2222,GEN(C),0.8059701492537313
2223,CEM(T),0.934640522875817
2223,CEM(C),0.9671361502347418
2223,PSC(C),0.7121212121212122
2223,MAH(C),0.812807881773399
2223,GEN(C),0.7604166666666666
2224,CEM(T),0.9545454545454546
2224,CEM(C),0.9766355140186916
2224,PSC(C),0.6973180076628352
2224,MAH(C),0.8072916666666666
2224,GEN(C),0.6733668341708543
2225,CEM(T),0.9675324675324676
2225,CEM(C),0.9806763285024155
2225,PSC(C),0.7090909090909091
2225,MAH(C),0.8090452261306532
2225,GEN(C),0.7320574162679426
2226,CEM(T),0.9548387096774194
2226,CEM(C),0.9905660377358491
2226,PSC(C),0.6593406593406593
2226,MAH(C),0.8009950248756219
2226,GEN(C),0.848780487804878
2227,CEM(T),0.95
2227,CEM(C),0.9760765550239234
2227,PSC(C),0.7321428571428571
2227,MAH(C),0.8071065989847716
2227,GEN(C),0.85
2228,CEM(T),0.930379746835443
2228,CEM(C),0.9626168224299065
2228,PSC(C),0.6920289855072463
2228,MAH(C),0.8163265306122449
2228,GEN(C),0.8186528497409327
2229,CEM(T),0.9612903225806452
2229,CEM(C),0.971830985915493
2229,PSC(C),0.6825396825396826
2229,MAH(C),0.7931034482758621
2229,GEN(C),0.8872549019607843
2230,CEM(T),0.9801324503311258
2230,CEM(C),0.9902439024390244
2230,PSC(C),0.6727272727272727
2230,MAH(C),0.8219895287958116
2230,GEN(C),0.8691588785046729
2231,CEM(T),0.9612903225806452
2231,CEM(C),0.9848484848484849
2231,PSC(C),0.6796875
2231,MAH(C),0.8134715025906736
2231,GEN(C),0.8316326530612245
2232,CEM(T),0.9545454545454546
2232,CEM(C),0.9758454106280193
2232,PSC(C),0.6981132075471698
2232,MAH(C),0.8274111675126904
2232,GEN(C),0.8059701492537313
2233,CEM(T),0.9430379746835443
2233,CEM(C),0.9674418604651163
2233,PSC(C),0.7015503875968992
2233,MAH(C),0.7412935323383084
2233,GEN(C),0.898989898989899
2234,CEM(T),0.937888198757764
2234,CEM(C),0.9680365296803652
2234,PSC(C),0.7238805970149254
2234,MAH(C),0.8469387755102041
2234,GEN(C),0.8638743455497382
2235,CEM(T),0.9548387096774194
2235,CEM(C),0.9809523809523809
2235,PSC(C),0.7136929460580913
2235,MAH(C),0.8041237113402062
2235,GEN(C),0.6764705882352942
2236,CEM(T),0.9565217391304348
2236,CEM(C),0.9859154929577465
2236,PSC(C),0.7357142857142858
2236,MAH(C),0.7711442786069652
2236,GEN(C),0.7428571428571429
2237,CEM(T),0.9426751592356688
2237,CEM(C),0.9626168224299065
2237,PSC(C),0.7074074074074074
2237,MAH(C),0.8153846153846154
2237,GEN(C),0.8865979381443299
2238,CEM(T),0.9487179487179487
2238,CEM(C),0.9757281553398058
2238,PSC(C),0.6977611940298507
2238,MAH(C),0.8253968253968254
2238,GEN(C),0.7064676616915423
2239,CEM(T),0.9602649006622517
2239,CEM(C),0.9814814814814815
2239,PSC(C),0.6762589928057554
2239,MAH(C),0.8177083333333334
2239,GEN(C),0.7918781725888325
2240,CEM(T),0.9617834394904459
2240,CEM(C),0.9724770642201835
2240,PSC(C),0.7164750957854407
2240,MAH(C),0.8247422680412371
2240,GEN(C),0.8241206030150754
2241,CEM(T),0.95
2241,CEM(C),0.9716981132075472
2241,PSC(C),0.7099236641221374
2241,MAH(C),0.8391959798994975
2241,GEN(C),0.7107843137254902
2242,CEM(T),0.9493670886075949
2242,CEM(C),0.976303317535545
2242,PSC(C),0.7230215827338129
2242,MAH(C),0.7696078431372549
2242,GEN(C),0.8235294117647058
2243,CEM(T),0.949685534591195
2243,CEM(C),0.9758454106280193
2243,PSC(C),0.7105263157894737
2243,MAH(C),0.7761194029850746
2243,GEN(C),0.7727272727272727
2244,CEM(T),0.95
2244,CEM(C),0.9724770642201835
2244,PSC(C),0.6968503937007874
2244,MAH(C),0.8190954773869347
2244,GEN(C),0.7794117647058824
2245,CEM(T),0.949685534591195
2245,CEM(C),0.9715639810426541
2245,PSC(C),0.7142857142857143
2245,MAH(C),0.7727272727272727
2245,GEN(C),0.8040201005025126
2246,CEM(T),0.9631901840490797
2246,CEM(C),0.9863636363636363
2246,PSC(C),0.7142857142857143
2246,MAH(C),0.8282828282828283
2246,GEN(C),0.8252427184466019
2247,CEM(T),0.967948717948718
2247,CEM(C),0.9863013698630136
2247,PSC(C),0.6974169741697417
2247,MAH(C),0.8358974358974359
2247,GEN(C),0.9067357512953368
2248,CEM(T),0.9493670886075949
2248,CEM(C),0.9727272727272728
2248,PSC(C),0.704119850187266
2248,MAH(C),0.8195876288659794
2248,GEN(C),0.7205882352941176
2249,CEM(T),0.9493670886075949
2249,CEM(C),0.9768518518518519
2249,PSC(C),0.6996336996336996
2249,MAH(C),0.796875
2249,GEN(C),0.8159203980099502
2250,CEM(T),0.9473684210526315
2250,CEM(C),0.9719626168224299
2250,PSC(C),0.7107142857142857
2250,MAH(C),0.8260869565217391
2250,GEN(C),0.817258883248731
2251,CEM(T),0.9371069182389937
2251,CEM(C),0.9624413145539906
2251,PSC(C),0.6666666666666666
2251,MAH(C),0.8112244897959183
2251,GEN(C),0.7475247524752475
2252,CEM(T),0.9363057324840764
2252,CEM(C),0.970873786407767
2252,PSC(C),0.6940298507462687
2252,MAH(C),0.8341463414634146
2252,GEN(C),0.8
2253,CEM(T),0.9605263157894737
2253,CEM(C),0.9855072463768116
2253,PSC(C),0.737410071942446
2253,MAH(C),0.8080808080808081
2253,GEN(C),0.91
2254,CEM(T),0.9745222929936306
2254,CEM(C),0.985981308411215
2254,PSC(C),0.7049808429118773
2254,MAH(C),0.7761194029850746
2254,GEN(C),0.865
2255,CEM(T),0.94375
2255,CEM(C),0.976303317535545
2255,PSC(C),0.7228464419475655
2255,MAH(C),0.8167539267015707
2255,GEN(C),0.7916666666666666
2256,CEM(T),0.9617834394904459
2256,CEM(C),0.9808612440191388
2256,PSC(C),0.7089552238805971
2256,MAH(C),0.8097560975609757
2256,GEN(C),0.7922705314009661
2257,CEM(T),0.9423076923076923
2257,CEM(C),0.9726027397260274
2257,PSC(C),0.7446043165467626
2257,MAH(C),0.8219895287958116
2257,GEN(C),0.8888888888888888
2258,CEM(T),0.9487179487179487
2258,CEM(C),0.9809523809523809
2258,PSC(C),0.7214285714285714
2258,MAH(C),0.7951219512195122
2258,GEN(C),0.766497461928934
2259,CEM(T),0.9367088607594937
2259,CEM(C),0.9638009049773756
2259,PSC(C),0.6603053435114504
2259,MAH(C),0.806930693069307
2259,GEN(C),0.8214285714285714
2260,CEM(T),0.95
2260,CEM(C),0.9769585253456221
2260,PSC(C),0.7191011235955056
2260,MAH(C),0.8125
2260,GEN(C),0.8781725888324873
2261,CEM(T),0.9447852760736196
2261,CEM(C),0.976303317535545
2261,PSC(C),0.6984732824427481
2261,MAH(C),0.8167539267015707
2261,GEN(C),0.7523809523809524
2262,CEM(T),0.9622641509433962
2262,CEM(C),0.9766355140186916
2262,PSC(C),0.6678571428571428
2262,MAH(C),0.8031088082901554
2262,GEN(C),0.788659793814433
2263,CEM(T),0.9493670886075949
2263,CEM(C),0.9715639810426541
2263,PSC(C),0.6934865900383141
2263,MAH(C),0.8020833333333334
2263,GEN(C),0.8
2264,CEM(T),0.9617834394904459
2264,CEM(C),0.976303317535545
2264,PSC(C),0.7293233082706767
2264,MAH(C),0.8051282051282052
2264,GEN(C),0.6178010471204188
2265,CEM(T),0.9790209790209791
2265,CEM(C),0.9900497512437811
2265,PSC(C),0.6870503597122302
2265,MAH(C),0.8020304568527918
2265,GEN(C),0.8134715025906736
2266,CEM(T),0.9423076923076923
2266,CEM(C),0.9720930232558139
2266,PSC(C),0.7164179104477612
2266,MAH(C),0.8186274509803921
2266,GEN(C),0.7309644670050761
2267,CEM(T),0.9367088607594937
2267,CEM(C),0.9761904761904762
2267,PSC(C),0.717948717948718
2267,MAH(C),0.8043478260869565
2267,GEN(C),0.7475247524752475
2268,CEM(T),0.967948717948718
2268,CEM(C),0.9852941176470589
2268,PSC(C),0.7132616487455197
2268,MAH(C),0.7970297029702971
2268,GEN(C),0.8787878787878788
2269,CEM(T),0.9554140127388535
2269,CEM(C),0.9806763285024155
2269,PSC(C),0.6705426356589147
2269,MAH(C),0.8
2269,GEN(C),0.7684729064039408
2270,CEM(T),0.9605263157894737
2270,CEM(C),0.9720930232558139
2270,PSC(C),0.7121212121212122
2270,MAH(C),0.8275862068965517
2270,GEN(C),0.8405797101449275
2271,CEM(T),0.9671052631578947
2271,CEM(C),0.9905660377358491
2271,PSC(C),0.7054263565891473
2271,MAH(C),0.82
2271,GEN(C),0.8592964824120602
2272,CEM(T),0.9551282051282052
2272,CEM(C),0.9767441860465116
2272,PSC(C),0.7111913357400722
2272,MAH(C),0.8316831683168316
2272,GEN(C),0.795
2273,CEM(T),0.9551282051282052
2273,CEM(C),0.9757281553398058
2273,PSC(C),0.688715953307393
2273,MAH(C),0.8121827411167513
2273,GEN(C),0.7552083333333334
2274,CEM(T),0.9320987654320988
2274,CEM(C),0.963302752293578
2274,PSC(C),0.708171206225681
2274,MAH(C),0.8134715025906736
2274,GEN(C),0.8048780487804879
2275,CEM(T),0.9440993788819876
2275,CEM(C),0.9727272727272728
2275,PSC(C),0.6785714285714286
2275,MAH(C),0.8177083333333334
2275,GEN(C),0.6747572815533981
2276,CEM(T),0.9668874172185431
2276,CEM(C),0.9906542056074766
2276,PSC(C),0.7381818181818182
2276,MAH(C),0.8177083333333334
2276,GEN(C),0.7910447761194029
2277,CEM(T),0.9675324675324676
2277,CEM(C),0.9772727272727273
2277,PSC(C),0.6892857142857143
2277,MAH(C),0.805
2277,GEN(C),0.6287128712871287
2278,CEM(T),0.935064935064935
2278,CEM(C),0.9813953488372092
2278,PSC(C),0.688715953307393
2278,MAH(C),0.7715736040609137
2278,GEN(C),0.6868686868686869
2279,CEM(T),0.9671052631578947
2279,CEM(C),0.9753694581280788
2279,PSC(C),0.7142857142857143
2279,MAH(C),0.8134715025906736
2279,GEN(C),0.8095238095238095
2280,CEM(T),0.9671052631578947
2280,CEM(C),0.9720930232558139
2280,PSC(C),0.7290076335877863
2280,MAH(C),0.8163265306122449
2280,GEN(C),0.7371134020618557
2281,CEM(T),0.967741935483871
2281,CEM(C),0.9760765550239234
2281,PSC(C),0.6628787878787878
2281,MAH(C),0.7823834196891192
2281,GEN(C),0.8291457286432161
2282,CEM(T),0.9605263157894737
2282,CEM(C),0.9852216748768473
2282,PSC(C),0.6853932584269663
2282,MAH(C),0.8307692307692308
2282,GEN(C),0.84375
2283,CEM(T),0.9551282051282052
2283,CEM(C),0.9805825242718447
2283,PSC(C),0.7116788321167883
2283,MAH(C),0.815
2283,GEN(C),0.8080808080808081
2284,CEM(T),0.9545454545454546
2284,CEM(C),0.9806763285024155
2284,PSC(C),0.6928838951310862
2284,MAH(C),0.8082901554404145
2284,GEN(C),0.8140703517587939
2285,CEM(T),0.95625
2285,CEM(C),0.9811320754716981
2285,PSC(C),0.6389891696750902
2285,MAH(C),0.7828282828282829
2285,GEN(C),0.8226600985221675
2286,CEM(T),0.9605263157894737
2286,CEM(C),0.9805825242718447
2286,PSC(C),0.6554307116104869
2286,MAH(C),0.8054054054054054
2286,GEN(C),0.7842105263157895
2287,CEM(T),0.9473684210526315
2287,CEM(C),0.9806763285024155
2287,PSC(C),0.6988847583643123
2287,MAH(C),0.7842105263157895
2287,GEN(C),0.8461538461538461
2288,CEM(T),0.930379746835443
2288,CEM(C),0.9680365296803652
2288,PSC(C),0.675
2288,MAH(C),0.8080808080808081
2288,GEN(C),0.8309178743961353
2289,CEM(T),0.9316770186335404
2289,CEM(C),0.9674418604651163
2289,PSC(C),0.7038461538461539
2289,MAH(C),0.824468085106383
2289,GEN(C),0.6180904522613065
2290,CEM(T),0.95
2290,CEM(C),0.9674418604651163
2290,PSC(C),0.6245353159851301
2290,MAH(C),0.801980198019802
2290,GEN(C),0.8787878787878788
2291,CEM(T),0.94375
2291,CEM(C),0.9761904761904762
2291,PSC(C),0.7142857142857143
2291,MAH(C),0.8112244897959183
2291,GEN(C),0.8711340206185567
2292,CEM(T),0.9617834394904459
2292,CEM(C),0.9903846153846154
2292,PSC(C),0.7011494252873564
2292,MAH(C),0.8208955223880597
2292,GEN(C),0.7411167512690355
2293,CEM(T),0.9548387096774194
2293,CEM(C),0.9808612440191388
2293,PSC(C),0.7014388489208633
2293,MAH(C),0.8341968911917098
2293,GEN(C),0.743455497382199
2294,CEM(T),0.9415584415584416
2294,CEM(C),0.9719626168224299
2294,PSC(C),0.7453183520599251
2294,MAH(C),0.7846153846153846
2294,GEN(C),0.7412935323383084
2295,CEM(T),0.949685534591195
2295,CEM(C),0.9715639810426541
2295,PSC(C),0.7035714285714286
2295,MAH(C),0.8190954773869347
2295,GEN(C),0.8
2296,CEM(T),0.9738562091503268
2296,CEM(C),0.9905660377358491
2296,PSC(C),0.7120622568093385
2296,MAH(C),0.8029556650246306
2296,GEN(C),0.8669950738916257
2297,CEM(T),0.9802631578947368
2297,CEM(C),0.9950738916256158
2297,PSC(C),0.6830188679245283
2297,MAH(C),0.7839195979899497
2297,GEN(C),0.8104265402843602
2298,CEM(T),0.9617834394904459
2298,CEM(C),0.9767441860465116
2298,PSC(C),0.6844106463878327
2298,MAH(C),0.8391959798994975
2298,GEN(C),0.7586206896551724
2299,CEM(T),0.9407894736842105
2299,CEM(C),0.9626168224299065
2299,PSC(C),0.6951672862453532
2299,MAH(C),0.7990196078431373
2299,GEN(C),0.77
2300,CEM(T),0.9386503067484663
2300,CEM(C),0.9773755656108597
2300,PSC(C),0.7428571428571429
2300,MAH(C),0.7916666666666666
2300,GEN(C),0.864321608040201
2301,CEM(T),0.9477124183006536
2301,CEM(C),0.9714285714285714
2301,PSC(C),0.6782945736434108
2301,MAH(C),0.8324607329842932
2301,GEN(C),0.8383838383838383
2302,CEM(T),0.949685534591195
2302,CEM(C),0.9684684684684685
2302,PSC(C),0.6875
2302,MAH(C),0.7871287128712872
2302,GEN(C),0.8052631578947368
2303,CEM(T),0.95625
2303,CEM(C),0.9859154929577465
2303,PSC(C),0.6989247311827957
2303,MAH(C),0.8201058201058201
2303,GEN(C),0.7225130890052356
2304,CEM(T),0.9612903225806452
2304,CEM(C),0.9723502304147466
2304,PSC(C),0.7104247104247104
2304,MAH(C),0.8134715025906736
2304,GEN(C),0.8029556650246306
2305,CEM(T),0.9419354838709677
2305,CEM(C),0.9705882352941176
2305,PSC(C),0.7252747252747253
2305,MAH(C),0.8229166666666666
2305,GEN(C),0.7626262626262627
2306,CEM(T),0.94375
2306,CEM(C),0.9764150943396226
2306,PSC(C),0.7321428571428571
2306,MAH(C),0.8208955223880597
2306,GEN(C),0.7905759162303665
2307,CEM(T),0.95
2307,CEM(C),0.9671361502347418
2307,PSC(C),0.689922480620155
2307,MAH(C),0.7929292929292929
2307,GEN(C),0.6485148514851485
2308,CEM(T),0.9736842105263158
2308,CEM(C),0.9903381642512077
2308,PSC(C),0.6804511278195489
2308,MAH(C),0.835
2308,GEN(C),0.7889447236180904
2309,CEM(T),0.948051948051948
2309,CEM(C),0.9809523809523809
2309,PSC(C),0.7072243346007605
2309,MAH(C),0.7989690721649485
2309,GEN(C),0.7989949748743719
2310,CEM(T),0.967948717948718
2310,CEM(C),0.9812206572769953
2310,PSC(C),0.6627906976744186
2310,MAH(C),0.8203883495145631
2310,GEN(C),0.8163265306122449
2311,CEM(T),0.9477124183006536
2311,CEM(C),0.9761904761904762
2311,PSC(C),0.6826568265682657
2311,MAH(C),0.8146341463414634
2311,GEN(C),0.7931034482758621
2312,CEM(T),0.9803921568627451
2312,CEM(C),0.9807692307692307
2312,PSC(C),0.7214285714285714
2312,MAH(C),0.803921568627451
2312,GEN(C),0.8102564102564103
2313,CEM(T),0.959731543624161
2313,CEM(C),0.9803921568627451
2313,PSC(C),0.6853932584269663
2313,MAH(C),0.8316326530612245
2313,GEN(C),0.8529411764705882
2314,CEM(T),0.9607843137254902
2314,CEM(C),0.9858490566037735
2314,PSC(C),0.7230215827338129
2314,MAH(C),0.7989949748743719
2314,GEN(C),0.6417910447761194
2315,CEM(T),0.9503105590062112
2315,CEM(C),0.9723502304147466
2315,PSC(C),0.7121771217712177
2315,MAH(C),0.8308457711442786
2315,GEN(C),0.85
2316,CEM(T),0.9294871794871795
2316,CEM(C),0.9684684684684685
2316,PSC(C),0.73992673992674
2316,MAH(C),0.85
2316,GEN(C),0.7692307692307693
2317,CEM(T),0.9738562091503268
2317,CEM(C),0.985981308411215
2317,PSC(C),0.7364620938628159
2317,MAH(C),0.8109452736318408
2317,GEN(C),0.8407960199004975
2318,CEM(T),0.9659863945578231
2318,CEM(C),0.9852941176470589
2318,PSC(C),0.7007575757575758
2318,MAH(C),0.7971014492753623
2318,GEN(C),0.6732673267326733
2319,CEM(T),0.9683544303797469
2319,CEM(C),0.981651376146789
2319,PSC(C),0.6884057971014492
2319,MAH(C),0.7989690721649485
2319,GEN(C),0.7427184466019418
2320,CEM(T),0.9615384615384616
2320,CEM(C),0.9903846153846154
2320,PSC(C),0.7196969696969697
2320,MAH(C),0.797979797979798
2320,GEN(C),0.817258883248731
2321,CEM(T),0.9551282051282052
2321,CEM(C),0.9680365296803652
2321,PSC(C),0.688715953307393
2321,MAH(C),0.7777777777777778
2321,GEN(C),0.8144329896907216
2322,CEM(T),0.9316770186335404
2322,CEM(C),0.972972972972973
2322,PSC(C),0.6789667896678967
2322,MAH(C),0.841025641025641
2322,GEN(C),0.7868020304568528
2323,CEM(T),0.9666666666666667
2323,CEM(C),0.9903846153846154
2323,PSC(C),0.6299212598425197
2323,MAH(C),0.7960199004975125
2323,GEN(C),0.8514851485148515
2324,CEM(T),0.9570552147239264
2324,CEM(C),0.9674418604651163
2324,PSC(C),0.7018181818181818
2324,MAH(C),0.8405797101449275
2324,GEN(C),0.806282722513089
2325,CEM(T),0.9668874172185431
2325,CEM(C),0.986046511627907
2325,PSC(C),0.684981684981685
2325,MAH(C),0.8031088082901554
2325,GEN(C),0.75
2326,CEM(T),0.949685534591195
2326,CEM(C),0.9672897196261683
2326,PSC(C),0.675
2326,MAH(C),0.8368421052631579
2326,GEN(C),0.8177339901477833
2327,CEM(T),0.9554140127388535
2327,CEM(C),0.9766355140186916
2327,PSC(C),0.7022058823529411
2327,MAH(C),0.803030303030303
2327,GEN(C),0.7452830188679245
2328,CEM(T),0.9683544303797469
2328,CEM(C),0.9720930232558139
2328,PSC(C),0.7357142857142858
2328,MAH(C),0.7875647668393783
2328,GEN(C),0.8072916666666666
2329,CEM(T),0.935064935064935
2329,CEM(C),0.9720930232558139
2329,PSC(C),0.6491935483870968
2329,MAH(C),0.8090452261306532
2329,GEN(C),0.7087378640776699
2330,CEM(T),0.9433962264150944
2330,CEM(C),0.9724770642201835
2330,PSC(C),0.7311827956989247
2330,MAH(C),0.8324873096446701
2330,GEN(C),0.705
2331,CEM(T),0.986013986013986
2331,CEM(C),0.9950248756218906
2331,PSC(C),0.7213740458015268
2331,MAH(C),0.8631578947368421
2331,GEN(C),0.7916666666666666
2332,CEM(T),0.9440993788819876
2332,CEM(C),0.9727272727272728
2332,PSC(C),0.7107142857142857
2332,MAH(C),0.7817258883248731
2332,GEN(C),0.83
2333,CEM(T),0.937888198757764
2333,CEM(C),0.9671361502347418
2333,PSC(C),0.6614785992217899
2333,MAH(C),0.8232323232323232
2333,GEN(C),0.8781725888324873
2334,CEM(T),0.9423076923076923
2334,CEM(C),0.9719626168224299
2334,PSC(C),0.668
2334,MAH(C),0.8088235294117647
2334,GEN(C),0.8592964824120602
2335,CEM(T),0.937888198757764
2335,CEM(C),0.9723502304147466
2335,PSC(C),0.6976744186046512
2335,MAH(C),0.845
2335,GEN(C),0.815
2336,CEM(T),0.9607843137254902
2336,CEM(C),0.9904761904761905
2336,PSC(C),0.6976744186046512
2336,MAH(C),0.8118279569892473
2336,GEN(C),0.7990196078431373
2337,CEM(T),0.9477124183006536
2337,CEM(C),0.9716981132075472
2337,PSC(C),0.6746031746031746
2337,MAH(C),0.8534031413612565
2337,GEN(C),0.8535353535353535
2338,CEM(T),0.961038961038961
2338,CEM(C),0.985781990521327
2338,PSC(C),0.6818181818181818
2338,MAH(C),0.7918781725888325
2338,GEN(C),0.8041237113402062
2339,CEM(T),0.94375
2339,CEM(C),0.96698113207547165
2339,PSC(C),0.7463235294117647
2339,MAH(C),0.7733990147783252
2339,GEN(C),0.8724489795918368
2340,CEM(T),0.9358974358974359
2340,CEM(C),0.9758454106280193
2340,PSC(C),0.7211895910780669
2340,MAH(C),0.7978723404255319
2340,GEN(C),0.7810945273631841
2341,CEM(T),0.9675324675324676
2341,CEM(C),0.9907407407407407
2341,PSC(C),0.6838235294117647
2341,MAH(C),0.8051282051282052
2341,GEN(C),0.7783505154639175
2342,CEM(T),0.9556962025316456
2342,CEM(C),0.9719626168224299
2342,PSC(C),0.7316176470588235
2342,MAH(C),0.8473684210526315
2342,GEN(C),0.845771144278607
2343,CEM(T),0.9612903225806452
2343,CEM(C),0.9856459330143541
2343,PSC(C),0.7164179104477612
2343,MAH(C),0.7897435897435897
2343,GEN(C),0.8391959798994975
2344,CEM(T),0.9506172839506173
2344,CEM(C),0.9715639810426541
2344,PSC(C),0.706766917293233
2344,MAH(C),0.7960199004975125
2344,GEN(C),0.7596153846153846
2345,CEM(T),0.9503105590062112
2345,CEM(C),0.9722222222222222
2345,PSC(C),0.7275985663082437
2345,MAH(C),0.8214285714285714
2345,GEN(C),0.6919431279620853
2346,CEM(T),0.9565217391304348
2346,CEM(C),0.9767441860465116
2346,PSC(C),0.7035714285714286
2346,MAH(C),0.8229166666666666
2346,GEN(C),0.7486631016042781
2347,CEM(T),0.95
2347,CEM(C),0.9681818181818181
2347,PSC(C),0.6653696498054474
2347,MAH(C),0.8109452736318408
2347,GEN(C),0.7783505154639175
2348,CEM(T),0.9171974522292994
2348,CEM(C),0.9660194174757282
2348,PSC(C),0.6641509433962264
2348,MAH(C),0.8208955223880597
2348,GEN(C),0.7684729064039408
2349,CEM(T),0.9551282051282052
2349,CEM(C),0.9727272727272728
2349,PSC(C),0.6821428571428572
2349,MAH(C),0.8061224489795918
2349,GEN(C),0.7889447236180904
2350,CEM(T),0.9354838709677419
2350,CEM(C),0.9626168224299065
2350,PSC(C),0.7044534412955465
2350,MAH(C),0.82
2350,GEN(C),0.812807881773399
2351,CEM(T),0.9375
2351,CEM(C),0.971830985915493
2351,PSC(C),0.6678832116788321
2351,MAH(C),0.8153846153846154
2351,GEN(C),0.765
2352,CEM(T),0.9367088607594937
2352,CEM(C),0.9674418604651163
2352,PSC(C),0.7352941176470589
2352,MAH(C),0.8190954773869347
2352,GEN(C),0.6984924623115578
2353,CEM(T),0.9382716049382716
2353,CEM(C),0.985981308411215
2353,PSC(C),0.6828358208955224
2353,MAH(C),0.8229166666666666
2353,GEN(C),0.7681159420289855
2354,CEM(T),0.974025974025974
2354,CEM(C),0.9857142857142858
2354,PSC(C),0.6764705882352942
2354,MAH(C),0.8078817733990148
2354,GEN(C),0.8535353535353535
2355,CEM(T),0.9567901234567902
2355,CEM(C),0.9724770642201835
2355,PSC(C),0.6865671641791045
2355,MAH(C),0.8051282051282052
2355,GEN(C),0.7938144329896907
2356,CEM(T),0.9683544303797469
2356,CEM(C),0.9857142857142858
2356,PSC(C),0.6795366795366795
2356,MAH(C),0.8210526315789474
2356,GEN(C),0.7853403141361257
2357,CEM(T),0.9683544303797469
2357,CEM(C),0.9770642201834863
2357,PSC(C),0.7106227106227107
2357,MAH(C),0.8031914893617021
2357,GEN(C),0.8512820512820513
2358,CEM(T),0.9659863945578231
2358,CEM(C),0.9806763285024155
