sim,method,att
157,RAW,-1060.1616399427276
157,MAH,959.370972506631
157,PSC,-724.4597019810208
157,GEN,370.88715296578437
157,CEM,1079.250874032699
157,CEM.W,1013.6963015539229
158,RAW,482.97400968134934
158,MAH,1236.7759897471087
158,PSC,971.2523038733461
158,GEN,708.4507864907222
158,CEM,1296.7888611305104
158,CEM.W,1065.018925942361
159,RAW,-1062.4513196896705
159,MAH,1621.454592811414
159,PSC,1621.1744216942657
159,GEN,1186.4723178737086
159,CEM,1344.0067181179215
159,CEM.W,1118.13770956847
160,RAW,519.2923476317983
160,MAH,1566.0195583282075
160,PSC,-1108.2501590765087
160,GEN,1273.009622315034
160,CEM,1268.854866234124
160,CEM.W,967.4236920568004
161,RAW,-598.2278522891156
161,MAH,1154.9696658450898
161,PSC,1756.1238821508255
161,GEN,693.0947863293165
161,CEM,1152.538821658578
161,CEM.W,1094.4998600022593
162,RAW,1203.1795450610289
162,MAH,2169.4264414971312
162,PSC,2969.6986422431687
162,GEN,1084.2974269338292
162,CEM,1080.7822564888088
162,CEM.W,793.8628299493452
163,RAW,-815.6691824969812
163,MAH,2503.1535226338783
163,PSC,1817.6135256913317
163,GEN,604.8062662375663
163,CEM,1144.5445221320879
163,CEM.W,936.7970549527375
164,RAW,974.4977422684378
164,MAH,2684.318436880313
164,PSC,-764.455664786642
164,GEN,1086.3496378034804
164,CEM,1237.6375694994354
164,CEM.W,1036.7327901400693
165,RAW,-2140.4676996502694
165,MAH,1253.4113868096679
165,PSC,-1042.8680766546995
165,GEN,630.6524265203707
165,CEM,1134.546673315641
165,CEM.W,1017.9240214203613
166,RAW,1402.626220973405
166,MAH,2583.611848845283
166,PSC,1440.4926440772715
166,GEN,704.8591130089983
166,CEM,1129.8503588780134
166,CEM.W,1012.6916977152706
167,RAW,2489.9575051041274
167,MAH,2658.109140346315
167,PSC,1009.7704058717436
167,GEN,1144.236500920044
167,CEM,1149.0618293540983
167,CEM.W,798.496002893387
168,RAW,1563.2169635970831
168,MAH,2165.364417082308
168,PSC,643.1272146707934
168,GEN,1945.1678548008108
168,CEM,1144.474681339717
168,CEM.W,979.1648052881635
169,RAW,1210.217466670676
169,MAH,1259.6016491929995
169,PSC,2340.586433255032
169,GEN,1478.3652875827265
169,CEM,1226.6169089485022
169,CEM.W,1043.4259861678802
170,RAW,-923.7119727538102
170,MAH,2134.948526298348
170,PSC,1847.9616464471578
170,GEN,455.8744082126898
170,CEM,1185.5432881105958
170,CEM.W,1008.9035561540637
171,RAW,-157.76621923957737
171,MAH,1925.5266810668131
171,PSC,1567.1699416770794
171,GEN,617.1994426211313
171,CEM,1133.1176954303119
171,CEM.W,1083.9821973186208
172,RAW,562.8007735931533
172,MAH,1271.4312847490437
172,PSC,-1118.9765020802733
172,GEN,330.469324410392
172,CEM,1267.9718789581143
172,CEM.W,1042.7826441649618
173,RAW,-932.024618866506
173,MAH,1338.0340434662307
173,PSC,-202.4362745171893
173,GEN,259.0747991303446
173,CEM,1087.2325317063246
173,CEM.W,893.4947769112997
174,RAW,2135.6077290691946
174,MAH,1791.9921426122219
174,PSC,506.1265003077142
174,GEN,1449.2909914819518
174,CEM,1116.1659422401842
174,CEM.W,867.8214584644173
175,RAW,2274.5731591557515
175,MAH,2220.7267497817065
175,PSC,591.2795646228478
175,GEN,1489.5424539194553
175,CEM,1495.6581509905884
175,CEM.W,1174.3680603382754
176,RAW,-1820.3123924621077
176,MAH,668.4845687280335
176,PSC,837.2639815789639
176,GEN,670.6903792126174
176,CEM,1011.2378405134677
176,CEM.W,894.4854684245237
177,RAW,2123.862207244635
177,MAH,3353.968222226874
177,PSC,1261.9653983177059
177,GEN,1917.513429488711
177,CEM,1167.1938321879456
177,CEM.W,1052.390632516605
178,RAW,-1353.3091163453046
178,MAH,2289.557207638749
178,PSC,2291.585133429839
178,GEN,1189.644702697912
178,CEM,880.1906133298328
178,CEM.W,894.1143389489016
179,RAW,-541.1742315677002
179,MAH,1685.4495736924005
179,PSC,432.21579910474975
179,GEN,1040.80159082986
179,CEM,1030.0299680614899
179,CEM.W,870.0810402595774
180,RAW,1152.4100948064606
180,MAH,1938.5270197934215
180,PSC,2502.1173753261805
180,GEN,1156.520200218513
180,CEM,1026.8575570919784
180,CEM.W,935.8182441372837
181,RAW,1635.6876923276577
181,MAH,2568.367205325004
181,PSC,3217.7532225771693
181,GEN,1828.5276860230358
181,CEM,1048.1434952733691
181,CEM.W,846.6630001392422
182,RAW,-563.390270664876
182,MAH,-94.29222455469517
182,PSC,143.08237117746194
182,GEN,422.8047521009997
182,CEM,1286.593535670267
182,CEM.W,1039.468252177992
183,RAW,1662.1097901271423
183,MAH,1077.3028520961816
183,PSC,765.2393740362395
183,GEN,652.8394553308108
183,CEM,1281.0251624532493
183,CEM.W,716.7334798180888
184,RAW,4773.227338741366
184,MAH,3896.8844669350874
184,PSC,5246.188352112373
184,GEN,3855.776446005567
184,CEM,1101.9364391105732
184,CEM.W,829.3139671598296
185,RAW,1802.287910192631
185,MAH,1894.4369250375257
185,PSC,1587.9232005446283
185,GEN,1296.531063077231
185,CEM,988.5417431256237
185,CEM.W,890.9211585387643
186,RAW,-543.181851384099
186,MAH,1498.9485222202752
186,PSC,997.07983963137394
186,GEN,823.5158176197995
186,CEM,1255.0864167457444
186,CEM.W,1102.2764013374494
187,RAW,323.63367469051263
187,MAH,2715.4219334535564
187,PSC,1641.9369908478934
187,GEN,1755.567872677669
187,CEM,914.2119429247493
187,CEM.W,933.9469888182057
188,RAW,-722.6881825355922
188,MAH,849.7852359632525
188,PSC,-647.8375701319737
188,GEN,1193.0472668446446
188,CEM,1517.8425135012717
188,CEM.W,1068.368275099121
189,RAW,2254.927859286675
189,MAH,3197.3405497575404
189,PSC,2629.4779808878093
189,GEN,1447.7039707925965
189,CEM,1230.7127814094588
189,CEM.W,1113.359279558019
190,RAW,-814.7718961416022
190,MAH,1916.606459362421
190,PSC,906.5503115082029
190,GEN,1957.6956192830116
190,CEM,1360.97170322364
190,CEM.W,1126.104158901816
191,RAW,-78.08601873271164
191,MAH,2091.0936868919325
191,PSC,1208.3417194589692
191,GEN,459.5660641349577
191,CEM,1099.620360176155
191,CEM.W,895.5966058850072
192,RAW,2345.610634889449
192,MAH,2328.931760030807
192,PSC,1693.9225591723562
192,GEN,1197.0562528509251
192,CEM,1462.646247446393
192,CEM.W,1352.0492457064865
193,RAW,3875.657265448561
193,MAH,2965.3206069501202
193,PSC,2306.2442402025436
193,GEN,1758.3966276424292
193,CEM,1181.8245387605245
193,CEM.W,1083.1095991835073
194,RAW,3280.4345191253105
194,MAH,3081.632584039824
194,PSC,2326.335854342007
194,GEN,1425.6989370195497
194,CEM,1190.5316916569052
194,CEM.W,987.8629125240398
195,RAW,1296.3718223986743
195,MAH,2518.5465418495305
195,PSC,1707.3733526115993
195,GEN,1678.2992551291468
195,CEM,1145.2637701533436
195,CEM.W,1011.2223218766308
196,RAW,956.2995715293209
196,MAH,1303.5823417939482
196,PSC,483.22995946978153
196,GEN,792.8960228448576
196,CEM,1079.2502286662934
196,CEM.W,1073.161366588899
197,RAW,836.1696851704146
197,MAH,1885.8003251772998
197,PSC,1221.5630522541614
197,GEN,1241.6869260431313
197,CEM,1115.9986256918787
197,CEM.W,906.1174521796072
198,RAW,2949.651122201788
198,MAH,1442.2222113702637
198,PSC,2324.132153380853
198,GEN,1128.9889539184876
198,CEM,1152.0255543600774
198,CEM.W,1054.423504617293
199,RAW,-1054.4599395754503
199,MAH,1353.8657058284048
199,PSC,740.3304685033409
199,GEN,669.7592040576949
199,CEM,906.3585632688789
199,CEM.W,901.2618825802624
200,RAW,-2598.63617736323
200,MAH,229.73754113157338
200,PSC,870.5119405746113
200,GEN,449.1563332174625
200,CEM,1093.5841110768308
200,CEM.W,1037.8438961007246
201,RAW,663.9317976934972
201,MAH,2150.594303431346
201,PSC,1028.719593019775
201,GEN,1313.277168035324
201,CEM,1199.5194688582262
201,CEM.W,1130.0676258413732
202,RAW,887.1904107794808
202,MAH,2266.625221412356
202,PSC,1002.5064248299896
202,GEN,1771.8838127312426
202,CEM,1023.5268202147488
202,CEM.W,978.9897549152192
203,RAW,-1911.9201751371456
203,MAH,697.5659564264956
203,PSC,509.0415537518461
203,GEN,1454.2023405157713
203,CEM,1195.0864281249194
203,CEM.W,979.5956511826523
204,RAW,1296.491363856745
204,MAH,837.4517035598501
204,PSC,1970.1173353722234
204,GEN,477.87299316082175
204,CEM,1319.2183691508023
204,CEM.W,1101.4839140415543
205,RAW,752.4081407068397
205,MAH,1344.1184927038494
205,PSC,-191.7665552990038
205,GEN,873.7912442623496
205,CEM,1108.395880330477
205,CEM.W,931.542941799999
206,RAW,1754.3591229359727
206,MAH,2406.6638251630247
206,PSC,2090.4273850626296
206,GEN,913.6339169679036
206,CEM,1104.2934601087702
206,CEM.W,1075.4027826122967
207,RAW,1809.0217912435592
207,MAH,1685.4466507976977
207,PSC,10.793016374315812
207,GEN,515.1322986009262
207,CEM,1307.055315125961
207,CEM.W,1127.7372314079282
208,RAW,-1666.6763347964634
208,MAH,962.3383602778654
208,PSC,1363.937428075982
208,GEN,-82.77664203070904
208,CEM,1258.7583690185277
208,CEM.W,1184.7072125730783
209,RAW,2064.2433393438187
209,MAH,2361.04514156201
209,PSC,1169.7519824109486
209,GEN,1435.1451975203568
209,CEM,1063.626719023168
209,CEM.W,856.8493112280097
210,RAW,2592.7128047727647
210,MAH,2780.4535091778
210,PSC,1041.2028520208087
210,GEN,621.9509441015837
210,CEM,1200.1883746476262
210,CEM.W,1080.369099167262
211,RAW,-719.3323201914718
211,MAH,1438.3110389789795
211,PSC,-150.00102715998855
211,GEN,302.8081501720971
211,CEM,1233.4239315064915
211,CEM.W,1096.7108177964842
212,RAW,-1441.9897068856053
212,MAH,261.58158224818453
212,PSC,188.4643395871517
212,GEN,385.726295552266
212,CEM,1193.7208414260401
212,CEM.W,992.3560010364638
213,RAW,1091.83040422262
213,MAH,1897.029443379508
213,PSC,1265.6713860691916
213,GEN,1214.1198949130567
213,CEM,830.3341114269244
213,CEM.W,834.3278239719727
214,RAW,-754.3892317687914
214,MAH,1783.9220863842143
214,PSC,713.8471803356733
214,GEN,1188.6215438002423
214,CEM,1374.3316624171716
214,CEM.W,1117.0704670770797
215,RAW,1220.0911653541616
215,MAH,1992.9523273614286
215,PSC,1418.391310839459
215,GEN,1199.619145704192
215,CEM,947.3178989218638
215,CEM.W,899.522255472453
216,RAW,798.531281675655
216,MAH,2281.692547853961
216,PSC,-105.68560815743967
216,GEN,445.285591722872
216,CEM,1118.9249540368103
216,CEM.W,820.3944493232866
217,RAW,1875.834799545506
217,MAH,2238.0609506813144
217,PSC,837.01534410976
217,GEN,1295.0138308162805
217,CEM,1275.9005633271731
217,CEM.W,1098.6455337917168
218,RAW,878.1532314446404
218,MAH,2092.511941224659
218,PSC,1936.7035216431468
218,GEN,1073.0748369018722
218,CEM,1284.4772831611558
218,CEM.W,1070.5048587446745
219,RAW,856.53817196211
219,MAH,2213.8415722096233
219,PSC,2529.239212736627
219,GEN,569.0621640024012
219,CEM,1115.5823890229271
219,CEM.W,884.309230783038
220,RAW,-238.3409969776103
220,MAH,2249.424992715735
220,PSC,1827.5328387773561
220,GEN,1807.3411650287508
220,CEM,1195.1074686972506
220,CEM.W,1050.9134517224231
221,RAW,1542.3955388785707
221,MAH,2518.6311036168045
221,PSC,2151.3262380740944
221,GEN,1376.947723785804
221,CEM,1177.677344343322
221,CEM.W,891.4579055096692
222,RAW,1311.5522371263205
222,MAH,1857.3556293524707
222,PSC,1652.6336132972647
222,GEN,1380.3237120089518
222,CEM,902.5408941576225
222,CEM.W,963.3768468061087
223,RAW,3498.7447366128226
223,MAH,3220.947833949598
223,PSC,2918.9210796609323
223,GEN,2006.750913695134
223,CEM,1273.5349060056142
223,CEM.W,899.3676824511542
224,RAW,1797.086306974612
224,MAH,2676.200506322914
224,PSC,544.6262779868339
224,GEN,1399.361029855117
224,CEM,1060.6476950217868
224,CEM.W,943.9054095395217
225,RAW,1225.4643349330536
225,MAH,2229.3759849272938
225,PSC,125.11792616506409
225,GEN,812.1547670521898
225,CEM,920.8863200783118
225,CEM.W,825.174379794054
226,RAW,603.9865318425882
226,MAH,1397.7699400495258
226,PSC,-801.1669832651742
226,GEN,813.0214905380731
226,CEM,995.6134506129318
226,CEM.W,865.7803435054456
227,RAW,1668.6917484365786
227,MAH,1575.6952528695756
227,PSC,-82.54964826415653
227,GEN,1131.0734999680287
227,CEM,1042.17249386616
227,CEM.W,959.2155430204888
228,RAW,-176.86951006319214
228,MAH,1825.1041666991578
228,PSC,2683.793609484535
228,GEN,1402.479363008251
228,CEM,1260.1118996081527
228,CEM.W,1118.8457825536202
229,RAW,2636.5730900285134
229,MAH,3001.605359482339
229,PSC,1912.5896364100772
229,GEN,2003.4188166838835
229,CEM,1121.164215309865
229,CEM.W,1023.1048573969875
230,RAW,976.4103513341215
230,MAH,1762.1848883827242
230,PSC,2639.3803797295404
230,GEN,1062.934201889551
230,CEM,1137.007338214269
230,CEM.W,1053.8328656743306
231,RAW,1979.265849997667
231,MAH,2485.41381506191
231,PSC,2139.3509165484384
231,GEN,1128.1854612326933
231,CEM,841.5932996795436
231,CEM.W,878.3494814254632
232,RAW,1690.8568335339141
232,MAH,1877.4360484187264
232,PSC,1598.6940819528818
232,GEN,1615.7188492730045
232,CEM,1125.9662403434338
232,CEM.W,870.4748742416541
233,RAW,4215.1949097425095
233,MAH,3545.8389321910563
233,PSC,2504.352610124258
233,GEN,1913.8824783522634
233,CEM,1235.6762441334317
233,CEM.W,1053.5838244929314
234,RAW,265.47386024536627
234,MAH,2371.741267992228
234,PSC,964.3609568793026
234,GEN,1470.4988582693377
234,CEM,1291.5019550021684
234,CEM.W,1022.7995248432202
235,RAW,694.73221327193
235,MAH,2001.267475562879
235,PSC,1908.5508121038001
235,GEN,1512.522028179382
235,CEM,1360.85989768837
235,CEM.W,1204.65971273034
236,RAW,371.17201736551124
236,MAH,578.3931624752595
236,PSC,887.3295998748272
236,GEN,875.4173548909818
236,CEM,955.4082959598865
236,CEM.W,829.7451730068018
237,RAW,1343.6239325518818
237,MAH,1442.3475355787841
237,PSC,2946.133598066917
237,GEN,1552.214629762928
237,CEM,955.1182462937609
237,CEM.W,961.005127259505
238,RAW,1194.5504021507822
238,MAH,1725.9675177929275
238,PSC,883.2200713109314
238,GEN,1353.6890164992037
238,CEM,1231.0568118604829
238,CEM.W,988.5983216171837
239,RAW,1059.6216550946892
239,MAH,1941.645735830918
239,PSC,3747.5156332176684
239,GEN,1579.8039860629192
239,CEM,1264.1001293353695
239,CEM.W,1121.5062774486246
240,RAW,349.13537777274905
240,MAH,1538.2310512527629
240,PSC,151.16970189143012
240,GEN,956.293016420713
240,CEM,1103.5593038597794
240,CEM.W,876.4465289428276
241,RAW,-1882.3269992818614
241,MAH,884.9833467911112
241,PSC,1901.4687532619182
241,GEN,1182.2771122643733
241,CEM,1250.1471392475082
241,CEM.W,1067.34874959867
242,RAW,-1104.5038735739681
242,MAH,596.6349569905169
242,PSC,1448.7339777890734
242,GEN,903.9973578890662
242,CEM,1201.5323814917033
242,CEM.W,1051.3814556768846
243,RAW,1368.6320182613
243,MAH,1638.8441276019475
243,PSC,2112.716098909129
243,GEN,1043.4605520918747
243,CEM,1175.0217486371196
243,CEM.W,1133.0573816259698
244,RAW,23.450784935902448
244,MAH,1753.1324540339192
244,PSC,1655.8460618961908
244,GEN,1230.926724781552
244,CEM,1067.4852175675012
244,CEM.W,869.7393705795705
245,RAW,-533.0584490733181
245,MAH,1033.7340740732716
245,PSC,1600.5964085636483
245,GEN,977.0757264209526
245,CEM,1090.2431913025816
245,CEM.W,918.7254507585941
246,RAW,174.52747995461232
246,MAH,1638.722344145894
246,PSC,2635.438370333731
246,GEN,1949.4564144731016
246,CEM,1089.4056306930015
246,CEM.W,978.5396694328913
247,RAW,1246.3454043821612
247,MAH,2301.777606593096
247,PSC,693.0627970631676
247,GEN,1613.0353900346404
247,CEM,1282.4551126656365
247,CEM.W,953.188172029497
248,RAW,805.0064035530022
248,MAH,2071.335441924699
248,PSC,502.0076212701406
248,GEN,918.0243444791354
248,CEM,1051.0139853451337
248,CEM.W,1017.6924436451095
249,RAW,560.7817257184815
249,MAH,337.3188794483576
249,PSC,1976.410414397475
249,GEN,1182.7425614639135
249,CEM,1068.090216678051
249,CEM.W,1041.22790187777
250,RAW,-32.720853253017594
250,MAH,1907.8167707696539
250,PSC,752.1267984656988
250,GEN,1229.3569554045805
250,CEM,1216.6927711215944
250,CEM.W,1088.7327799373127
251,RAW,638.9477901599766
251,MAH,2099.219077176057
251,PSC,975.5488191978511
251,GEN,873.68486721873
251,CEM,1217.5322139268233
251,CEM.W,1042.2729658633712
252,RAW,655.5855597186564
252,MAH,1603.6771224778731
252,PSC,1969.2649823646852
252,GEN,491.91982569795454
252,CEM,995.5404769263223
252,CEM.W,1004.3262502661194
253,RAW,-2611.57990861423
253,MAH,745.9748131862807
253,PSC,262.47850158533765
253,GEN,1270.3278338809916
253,CEM,1045.4267674241082
253,CEM.W,1043.0583212577721
254,RAW,2404.421129424454
254,MAH,2705.34461773368
254,PSC,332.5476338968101
254,GEN,191.1969718841762
254,CEM,1270.9813314031276
254,CEM.W,1012.8125642529218
255,RAW,-816.0403694212991
255,MAH,539.2804944149038
255,PSC,-184.3637654247059
255,GEN,675.04716854312
255,CEM,1182.5695249437617
255,CEM.W,992.2166414027045
256,RAW,1258.4422686222279
256,MAH,1438.7925414660194
256,PSC,2829.6841740111904
256,GEN,1457.342791152335
256,CEM,1340.9765361823697
256,CEM.W,1173.7032965721269
257,RAW,-536.5885305067377
257,MAH,1092.4231853370607
257,PSC,1745.887747453869
257,GEN,595.4873967781526
257,CEM,1331.3251764688841
257,CEM.W,968.5185690075389
258,RAW,859.357957258243
258,MAH,1861.8918637721881
258,PSC,1186.8000709302469
258,GEN,818.8750038928869
258,CEM,1030.8115588132696
258,CEM.W,812.7023193120328
259,RAW,-324.4596853645753
259,MAH,2225.0510167614198
259,PSC,2271.7981768761065
259,GEN,1058.2169629047771
259,CEM,1092.1960716723052
259,CEM.W,998.8098501370432
260,RAW,1302.5743404605519
260,MAH,2154.647067653429
260,PSC,2246.747167107521
260,GEN,1786.2823910810107
260,CEM,799.2048322111963
260,CEM.W,664.7499939945794
261,RAW,-819.980855716557
261,MAH,1638.319188949229
261,PSC,1668.9956563529477
261,GEN,1246.404781264174
261,CEM,1187.4318951145713
261,CEM.W,1115.0628485054162
262,RAW,2715.6432237563486
262,MAH,2153.187774293421
262,PSC,2084.769793921083
262,GEN,1092.358268894646
262,CEM,1011.0311647756969
262,CEM.W,745.3369469093867
263,RAW,1749.440455305341
263,MAH,2534.1685337150093
263,PSC,3512.0111295615275
263,GEN,1315.4221066653743
263,CEM,1064.75554872768
263,CEM.W,961.8087021713729
264,RAW,-2355.0952742271857
264,MAH,966.5282539530931
264,PSC,557.0557931541712
264,GEN,1049.919172464785
264,CEM,1030.337766547736
264,CEM.W,1042.8926943347317
265,RAW,1706.7639506496262
265,MAH,2366.2409701119013
265,PSC,2838.6558092830214
265,GEN,980.7604282732398
265,CEM,1323.3335082842498
265,CEM.W,1109.5980326707274
266,RAW,-215.47327299186054
266,MAH,1730.5170437664906
266,PSC,2512.8321306102707
266,GEN,989.923707208652
266,CEM,952.1431257244557
266,CEM.W,901.3962856234599
267,RAW,-2740.3151205800077
267,MAH,248.4245397560112
267,PSC,489.0964273829518
267,GEN,974.7462762405843
267,CEM,1206.2756845322315
267,CEM.W,1144.433528808681
268,RAW,1639.9717670500795
268,MAH,1938.118042759741
268,PSC,-508.7409988704976
268,GEN,484.9373460644084
268,CEM,1525.6516162014993
268,CEM.W,1090.7938094184155
269,RAW,-1756.817075520873
269,MAH,1037.0139808958124
269,PSC,776.3562068413858
269,GEN,778.0705905386636
269,CEM,1146.2252889546726
269,CEM.W,1034.6566590848843
270,RAW,1430.5705872436174
270,MAH,1873.6172026795648
270,PSC,-1011.4936844321101
270,GEN,1096.3337358293854
270,CEM,1197.2651842293865
270,CEM.W,798.3887098356433
271,RAW,713.147769132207
271,MAH,1897.2584971078204
271,PSC,1093.8550932659327
271,GEN,475.85586617790995
271,CEM,944.9712253200353
271,CEM.W,910.4464079557606
272,RAW,-1083.5629192227443
272,MAH,1584.118697633562
272,PSC,-426.3918523065249
272,GEN,821.0393904748116
272,CEM,1168.7626437396307
272,CEM.W,912.5263849615568
273,RAW,1537.079171630644
273,MAH,2806.9543454309314
273,PSC,2688.9164088409134
273,GEN,1442.1584323963057
273,CEM,1139.4083071689522
273,CEM.W,1048.911735042644
274,RAW,1214.1699995464633
274,MAH,2465.6728322585627
274,PSC,1327.696716157845
274,GEN,1143.0274291521973
274,CEM,1045.7519877164978
274,CEM.W,953.8635929547261
275,RAW,3095.6178721247907
275,MAH,2021.6784043480711
275,PSC,1860.1205756853187
275,GEN,1258.8488139867625
275,CEM,1041.7913619541428
275,CEM.W,910.8363449361084
276,RAW,-12.185139572045045
276,MAH,1668.5146584719482
276,PSC,-142.86728690240398
276,GEN,1179.2766586932207
276,CEM,1117.379155556323
276,CEM.W,1129.8548442778847
277,RAW,-1811.166053371422
277,MAH,726.7406560261452
277,PSC,631.0188423885411
277,GEN,612.2205796798737
277,CEM,1093.953544381858
277,CEM.W,943.9083723075869
278,RAW,-259.05888946759296
278,MAH,929.4712479133495
278,PSC,2281.1441822873703
278,GEN,508.17355271972013
278,CEM,1210.399514275033
278,CEM.W,1073.698457733637
279,RAW,-1688.0195080549329
279,MAH,116.99417056691891
279,PSC,276.7789420326276
279,GEN,932.6435809515168
279,CEM,1131.5032029494043
279,CEM.W,912.0647406327444
280,RAW,-1079.6700335742844
280,MAH,1975.1381643505842
280,PSC,301.005176666853
280,GEN,1571.3979321837548
280,CEM,1056.7117181638928
280,CEM.W,1083.0093229154484
281,RAW,1457.5747593128572
281,MAH,2120.380913621976
281,PSC,820.089778654602
281,GEN,1404.5822108144168
281,CEM,1330.2626215624637
281,CEM.W,1047.807799425892
282,RAW,1262.814848956993
282,MAH,1611.5104352278795
282,PSC,1904.0849295629741
282,GEN,907.375646994353
282,CEM,1039.1404630768461
282,CEM.W,1014.6898617513009
283,RAW,723.0866712261632
283,MAH,949.102663026847
283,PSC,2741.2330924868506
283,GEN,435.84468321554107
283,CEM,1260.5684468407546
