sim,method,seconds
238,MAH,0.023999999999432475
238,PSC,0.02400000000034197
238,GEN,40.88500000000022
238,CEM,0.3150000000005093
239,MAH,0.02400000000034197
239,PSC,0.02099999999973079
239,GEN,37.47199999999975
239,CEM,0.31999999999970896
240,MAH,0.027999999999337888
240,PSC,0.02099999999973079
240,GEN,24.241000000000895
240,CEM,0.3040000000000873
241,MAH,0.02599999999983993
241,PSC,0.024999999999636202
241,GEN,21.76000000000022
241,CEM,0.30599999999958527
242,MAH,0.028999999999541615
242,PSC,0.02299999999922875
242,GEN,17.044999999999163
242,CEM,0.30900000000019645
243,MAH,0.02400000000034197
243,PSC,0.023999999999432475
243,GEN,12.250999999999294
243,CEM,0.29399999999986903
244,MAH,0.025000000000545697
244,PSC,0.02599999999983993
244,GEN,12.980999999999767
244,CEM,0.342000000000553
245,MAH,0.027000000000043656
245,PSC,0.023000000000138243
245,GEN,24.990999999999985
245,CEM,0.3239999999996144
246,MAH,0.030000000000654836
246,PSC,0.02200000000084401
246,GEN,64.03600000000006
246,CEM,0.30900000000019645
247,MAH,0.023000000000138243
247,PSC,0.019999999999527063
247,GEN,14.283000000000357
247,CEM,0.29100000000016735
248,MAH,0.027000000000043656
248,PSC,0.023000000000138243
248,GEN,23.141999999999825
248,CEM,0.3040000000000873
249,MAH,0.025000000000545697
249,PSC,0.025000000000545697
249,GEN,19.591999999999643
249,CEM,0.285000000000764
250,MAH,0.02599999999983993
250,PSC,0.023000000000138243
250,GEN,30.197000000000116
250,CEM,0.32400000000052387
251,MAH,0.02400000000034197
251,PSC,0.021999999999934516
251,GEN,39.65600000000086
251,CEM,0.29500000000007276
252,MAH,0.027000000000043656
252,PSC,0.021999999999934516
252,GEN,22.225999999999658
252,CEM,0.3029999999998836
253,MAH,0.024999999999636202
253,PSC,0.021999999999934516
253,GEN,16.10199999999986
253,CEM,0.31199999999989814
254,MAH,0.02400000000034197
254,PSC,0.021000000000640284
254,GEN,32.646999999999935
254,CEM,0.30199999999967986
255,MAH,0.023999999999432475
255,PSC,0.020000000000436557
255,GEN,12.27099999999973
255,CEM,0.30600000000049477
256,MAH,0.02599999999983993
256,PSC,0.021000000000640284
256,GEN,13.141000000000531
256,CEM,0.28700000000026193
257,MAH,0.021999999999934516
257,PSC,0.02199999999902502
257,GEN,16.665999999999258
257,CEM,0.2780000000002474
258,MAH,0.023999999999432475
258,PSC,0.021000000000640284
258,GEN,38.134000000000015
258,CEM,0.2899999999999636
259,MAH,0.02400000000034197
259,PSC,0.02099999999973079
259,GEN,21.13000000000011
259,CEM,0.2960000000002765
260,MAH,0.024999999999636202
260,PSC,0.022999999998319254
260,GEN,25.081999999999425
260,CEM,0.29899999999997817
261,MAH,0.02400000000034197
261,PSC,0.02099999999973079
261,GEN,25.234999999999673
261,CEM,0.2849999999998545
262,MAH,0.02599999999983993
262,PSC,0.021999999999934516
262,GEN,17.363000000000284
262,CEM,0.3149999999995998
263,MAH,0.025000000000545697
263,PSC,0.02099999999973079
263,GEN,20.496000000000095
263,CEM,0.2789999999995416
264,MAH,0.024999999999636202
264,PSC,0.02099999999973079
264,GEN,24.94300000000021
264,CEM,0.2930000000005748
265,MAH,0.02400000000034197
265,PSC,0.021999999999934516
265,GEN,23.659999999999854
265,CEM,0.29100000000016735
266,MAH,0.02599999999983993
266,PSC,0.02299999999922875
266,GEN,25.33300000000054
266,CEM,0.3029999999998836
267,MAH,0.02599999999983993
267,PSC,0.02400000000034197
267,GEN,30.08600000000024
267,CEM,0.2830000000003565
268,MAH,0.02599999999983993
268,PSC,0.02099999999973079
268,GEN,39.8130000000001
268,CEM,0.29100000000016735
269,MAH,0.02599999999983993
269,PSC,0.019999999999527063
269,GEN,20.14800000000014
269,CEM,0.3110000000006039
270,MAH,0.02599999999983993
270,PSC,0.02099999999973079
270,GEN,24.125
270,CEM,0.3500000000003638
271,MAH,0.02400000000034197
271,PSC,0.02400000000034197
271,GEN,41.79100000000017
271,CEM,0.29899999999997817
272,MAH,0.027000000000043656
272,PSC,0.021999999999934516
272,GEN,28.25799999999981
272,CEM,0.3010000000003856
273,MAH,0.02599999999983993
273,PSC,0.021999999999934516
273,GEN,18.781999999999243
273,CEM,0.26200000000062573
274,MAH,0.025000000000545697
274,PSC,0.021999999999934516
274,GEN,41.707000000000335
274,CEM,0.27999999999974534
275,MAH,0.02400000000034197
275,PSC,0.02199999999902502
275,GEN,16.65400000000045
275,CEM,0.3140000000003056
276,MAH,0.021999999999934516
276,PSC,0.020000000000436557
276,GEN,28.498999999999796
276,CEM,0.27599999999983993
277,MAH,0.024999999999636202
277,PSC,0.021000000000640284
277,GEN,21.518999999999323
277,CEM,0.3079999999999927
278,MAH,0.024999999999636202
278,PSC,0.021999999999934516
278,GEN,31.01800000000003
278,CEM,0.29799999999977445
279,MAH,0.023000000000138243
279,PSC,0.02099999999973079
279,GEN,23.221999999999753
279,CEM,0.28099999999994907
280,MAH,0.023999999999432475
280,PSC,0.02099999999973079
280,GEN,31.61700000000019
280,CEM,0.32000000000061846
281,MAH,0.023000000000138243
281,PSC,0.018999999999323336
281,GEN,28.266999999999825
281,CEM,0.29100000000016735
282,MAH,0.027000000000043656
282,PSC,0.021999999999934516
282,GEN,25.3100000000004
282,CEM,0.3150000000005093
283,MAH,0.024999999999636202
283,PSC,0.02299999999922875
283,GEN,20.057999999999993
283,CEM,0.28099999999994907
284,MAH,0.023999999999432475
284,PSC,0.02099999999973079
284,GEN,26.70300000000043
284,CEM,0.29899999999997817
285,MAH,0.02400000000034197
285,PSC,0.021999999999934516
285,GEN,22.061999999999898
285,CEM,0.30500000000029104
286,MAH,0.028999999999541615
286,PSC,0.02299999999922875
286,GEN,23.162000000000262
286,CEM,0.30199999999967986
287,MAH,0.02900000000045111
287,PSC,0.02099999999973079
287,GEN,13.876000000000204
287,CEM,0.29099999999925785
288,MAH,0.024999999999636202
288,PSC,0.02099999999973079
288,GEN,17.485999999999876
288,CEM,0.3239999999996144
289,MAH,0.028000000000247383
289,PSC,0.021999999999934516
289,GEN,30.690999999999804
289,CEM,0.30500000000029104
290,MAH,0.02599999999983993
290,PSC,0.02299999999922875
290,GEN,26.77899999999954
290,CEM,0.3149999999995998
291,MAH,0.024999999999636202
291,PSC,0.02200000000084401
291,GEN,30.962999999999738
291,CEM,0.32600000000002183
292,MAH,0.02599999999983993
292,PSC,0.025000000000545697
292,GEN,16.96900000000005
292,CEM,0.2919999999994616
293,MAH,0.023000000000138243
293,PSC,0.021999999999934516
293,GEN,26.622999999999593
293,CEM,0.31300000000010186
294,MAH,0.02599999999983993
294,PSC,0.02099999999973079
294,GEN,35.975000000000364
294,CEM,0.34400000000005093
295,MAH,0.028000000000247383
295,PSC,0.02099999999973079
295,GEN,18.867999999999483
295,CEM,0.2929999999996653
296,MAH,0.028000000000247383
296,PSC,0.021999999999934516
296,GEN,20.920999999999367
296,CEM,0.3000000000001819
297,MAH,0.02299999999922875
297,PSC,0.021999999999934516
297,GEN,11.523000000000138
297,CEM,0.3170000000000073
298,MAH,0.027000000000043656
298,PSC,0.02400000000034197
298,GEN,18.98199999999997
298,CEM,0.2960000000002765
299,MAH,0.02400000000034197
299,PSC,0.019999999999527063
299,GEN,26.39800000000014
299,CEM,0.28399999999965075
300,MAH,0.027000000000043656
300,PSC,0.02299999999922875
300,GEN,17.913000000000466
300,CEM,0.30600000000049477
301,MAH,0.02599999999983993
301,PSC,0.02099999999973079
301,GEN,19.982999999999265
301,CEM,0.26999999999952706
302,MAH,0.023999999999432475
302,PSC,0.021999999999934516
302,GEN,24.299999999999272
302,CEM,0.30500000000029104
303,MAH,0.025000000000545697
303,PSC,0.021999999999934516
303,GEN,13.685999999999694
303,CEM,0.3100000000004002
304,MAH,0.023000000000138243
304,PSC,0.020000000000436557
304,GEN,22.372999999999593
304,CEM,0.2790000000004511
305,MAH,0.023999999999432475
305,PSC,0.018999999999323336
305,GEN,28.238999999999578
305,CEM,0.318000000000211
306,MAH,0.02400000000034197
306,PSC,0.02200000000084401
306,GEN,15.673999999999978
306,CEM,0.2849999999998545
307,MAH,0.023000000000138243
307,PSC,0.02099999999973079
307,GEN,21.35699999999997
307,CEM,0.27999999999974534
308,MAH,0.024999999999636202
308,PSC,0.01900000000023283
308,GEN,21.257000000000517
308,CEM,0.3279999999995198
309,MAH,0.021999999999934516
309,PSC,0.021999999999934516
309,GEN,20.668000000000575
309,CEM,0.27300000000013824
310,MAH,0.021999999999934516
310,PSC,0.02099999999973079
310,GEN,16.585000000000036
310,CEM,0.2889999999997599
311,MAH,0.023999999999432475
311,PSC,0.018999999999323336
311,GEN,28.38500000000022
311,CEM,0.282999999999447
312,MAH,0.021999999999934516
312,PSC,0.019000000001142325
312,GEN,11.432000000000698
312,CEM,0.30200000000058935
313,MAH,0.021999999999934516
313,PSC,0.01900000000023283
313,GEN,20.57800000000043
313,CEM,0.2899999999999636
314,MAH,0.021999999999934516
314,PSC,0.019999999999527063
314,GEN,31.438999999999396
314,CEM,0.29799999999977445
315,MAH,0.02099999999973079
315,PSC,0.01900000000023283
315,GEN,22.980999999999767
315,CEM,0.2760000000007494
316,MAH,0.025000000000545697
316,PSC,0.02099999999973079
316,GEN,22.795000000000073
316,CEM,0.30900000000019645
317,MAH,0.021999999999934516
317,PSC,0.018999999999323336
317,GEN,13.498999999999796
317,CEM,0.29799999999977445
318,MAH,0.021999999999934516
318,PSC,0.018999999999323336
318,GEN,19.032000000000153
318,CEM,0.27300000000013824
319,MAH,0.02099999999973079
319,PSC,0.01900000000023283
319,GEN,19.644000000000233
319,CEM,0.2889999999997599
320,MAH,0.023000000000138243
320,PSC,0.020000000000436557
320,GEN,29.712000000000444
320,CEM,0.2919999999994616
321,MAH,0.024999999999636202
321,PSC,0.018999999999323336
321,GEN,17.269999999999527
321,CEM,0.27700000000004366
322,MAH,0.02099999999973079
322,PSC,0.018999999999323336
322,GEN,28.20299999999952
322,CEM,0.2860000000000582
323,MAH,0.023000000000138243
323,PSC,0.019999999999527063
323,GEN,36.85899999999947
323,CEM,0.27300000000013824
324,MAH,0.024999999999636202
324,PSC,0.02099999999973079
324,GEN,27.090000000000146
324,CEM,0.2669999999998254
325,MAH,0.020000000000436557
325,PSC,0.0180000000009386
325,GEN,20.475999999999658
325,CEM,0.28099999999994907
326,MAH,0.021999999999934516
326,PSC,0.01900000000023283
326,GEN,12.360999999999876
326,CEM,0.2849999999998545
327,MAH,0.021999999999934516
327,PSC,0.02099999999973079
327,GEN,27.988999999999578
327,CEM,0.2510000000002037
328,MAH,0.021000000000640284
328,PSC,0.01900000000023283
328,GEN,20.028000000000247
328,CEM,0.28399999999965075
329,MAH,0.02400000000034197
329,PSC,0.02099999999973079
329,GEN,17.41899999999987
329,CEM,0.25900000000001455
330,MAH,0.021000000000640284
330,PSC,0.02099999999973079
330,GEN,29.177999999999884
330,CEM,0.26999999999952706
331,MAH,0.02099999999973079
331,PSC,0.018000000000029104
331,GEN,14.260000000000218
331,CEM,0.2819999999992433
332,MAH,0.020000000000436557
332,PSC,0.020000000000436557
332,GEN,23.84900000000016
332,CEM,0.2719999999999345
333,MAH,0.02599999999983993
333,PSC,0.01900000000023283
333,GEN,27.94300000000021
333,CEM,0.27999999999974534
334,MAH,0.02099999999973079
334,PSC,0.01900000000023283
334,GEN,19.33599999999933
334,CEM,0.2669999999998254
335,MAH,0.02500000000145519
335,PSC,0.018000000000029104
335,GEN,18.02599999999984
335,CEM,0.2789999999986321
336,MAH,0.02299999999922875
336,PSC,0.020000000002255547
336,GEN,11.632000000001426
336,CEM,0.25900000000001455
337,MAH,0.020000000000436557
337,PSC,0.018000000001848093
337,GEN,10.903000000000247
337,CEM,0.283000000001266
338,MAH,0.02200000000084401
338,PSC,0.020000000000436557
338,GEN,19.122999999999593
338,CEM,0.3469999999997526
339,MAH,0.02199999999902502
339,PSC,0.02199999999902502
339,GEN,21.39799999999923
339,CEM,0.28399999999965075
340,MAH,0.023000000001047738
340,PSC,0.020999999998821295
340,GEN,17.057999999999083
340,CEM,0.25
341,MAH,0.023000000001047738
341,PSC,0.017000000001644366
341,GEN,7.597999999999956
341,CEM,0.28100000000085856
342,MAH,0.02200000000084401
342,PSC,0.01899999999841384
342,GEN,28.338000000001557
342,CEM,0.2899999999990541
343,MAH,0.02199999999902502
343,PSC,0.018000000001848093
343,GEN,11.877000000000407
343,CEM,0.2930000000014843
344,MAH,0.023000000001047738
344,PSC,0.018000000000029104
344,GEN,25.62300000000141
344,CEM,0.3040000000000873
345,MAH,0.021000000000640284
345,PSC,0.020000000000436557
345,GEN,15.066999999999098
345,CEM,0.271999999999025
346,MAH,0.02599999999983993
346,PSC,0.02299999999922875
346,GEN,32.97899999999936
346,CEM,0.35599999999976717
347,MAH,0.02299999999922875
347,PSC,0.01900000000023283
347,GEN,17.717000000000553
347,CEM,0.28000000000065484
348,MAH,0.020000000000436557
348,PSC,0.020000000000436557
348,GEN,44.91399999999885
348,CEM,0.32699999999931606
349,MAH,0.02599999999983993
349,PSC,0.02200000000084401
349,GEN,23.679000000000087
349,CEM,0.294000000001688
350,MAH,0.024000000001251465
350,PSC,0.020999999998821295
350,GEN,13.263999999999214
350,CEM,0.28399999999965075
351,MAH,0.02200000000084401
351,PSC,0.02200000000084401
351,GEN,12.828000000001339
351,CEM,0.30099999999947613
352,MAH,0.023000000001047738
352,PSC,0.02199999999902502
352,GEN,15.298999999999069
352,CEM,0.32599999999911233
353,MAH,0.02599999999983993
353,PSC,0.02199999999902502
353,GEN,18.322000000000116
353,CEM,0.2899999999990541
354,MAH,0.024999999999636202
354,PSC,0.020000000002255547
354,GEN,26.58599999999933
354,CEM,0.3029999999998836
355,MAH,0.024000000001251465
355,PSC,0.02599999999983993
355,GEN,19.140000000001237
355,CEM,0.26599999999962165
356,MAH,0.02500000000145519
356,PSC,0.02199999999902502
356,GEN,25.45100000000093
356,CEM,0.29500000000007276
357,MAH,0.024000000001251465
357,PSC,0.019999999998617568
357,GEN,10.635000000000218
357,CEM,0.2900000000008731
358,MAH,0.024999999999636202
358,PSC,0.020999999998821295
358,GEN,21.182999999999083
358,CEM,0.27300000000104774
359,MAH,0.02599999999983993
359,PSC,0.02200000000084401
359,GEN,19.38800000000083
359,CEM,0.29800000000068394
360,MAH,0.021000000000640284
360,PSC,0.02200000000084401
360,GEN,22.334000000000742
360,CEM,0.28800000000046566
361,MAH,0.024000000001251465
361,PSC,0.02199999999902502
361,GEN,16.6929999999993
361,CEM,0.2749999999996362
362,MAH,0.02199999999902502
362,PSC,0.021000000000640284
362,GEN,18.941000000000713
362,CEM,0.2780000000002474
363,MAH,0.024999999999636202
363,PSC,0.020999999998821295
363,GEN,25.23400000000038
363,CEM,0.2860000000000582
364,MAH,0.02299999999922875
364,PSC,0.01900000000023283
364,GEN,25.08100000000013
364,CEM,0.29399999999986903
365,MAH,0.024000000001251465
365,PSC,0.030000000000654836
365,GEN,22.041000000001077
365,CEM,0.2709999999988213
366,MAH,0.027000000000043656
366,PSC,0.02200000000084401
366,GEN,41.13799999999901
366,CEM,0.2860000000000582
367,MAH,0.02200000000084401
367,PSC,0.018000000000029104
367,GEN,12.557999999999083
367,CEM,0.30199999999967986
368,MAH,0.02200000000084401
368,PSC,0.021000000000640284
368,GEN,21.98700000000099
368,CEM,0.29200000000128057
369,MAH,0.02199999999902502
369,PSC,0.021000000000640284
369,GEN,18.325999999999112
369,CEM,0.25499999999919964
370,MAH,0.02599999999983993
370,PSC,0.020000000000436557
370,GEN,30.462999999999738
370,CEM,0.27000000000043656
371,MAH,0.02199999999902502
371,PSC,0.01900000000023283
371,GEN,22.792999999999665
371,CEM,0.28000000000065484
372,MAH,0.024999999999636202
372,PSC,0.018000000000029104
372,GEN,17.65099999999984
372,CEM,0.2749999999996362
373,MAH,0.02199999999902502
373,PSC,0.023000000001047738
373,GEN,15.207000000000335
373,CEM,0.2569999999996071
374,MAH,0.020999999998821295
374,PSC,0.01900000000205182
374,GEN,15.53900000000067
374,CEM,0.2860000000000582
375,MAH,0.020000000000436557
375,PSC,0.019999999998617568
375,GEN,27.786000000000058
375,CEM,0.25900000000001455
376,MAH,0.02199999999902502
376,PSC,0.01899999999841384
376,GEN,25.09599999999955
376,CEM,0.26899999999841384
377,MAH,0.023000000001047738
377,PSC,0.01900000000023283
377,GEN,17.185999999999694
377,CEM,0.283000000001266
378,MAH,0.02299999999922875
378,PSC,0.01900000000023283
378,GEN,30.54399999999987
378,CEM,0.3070000000006985
379,MAH,0.020999999998821295
379,PSC,0.020999999998821295
379,GEN,22.710000000000946
379,CEM,0.2710000000006403
380,MAH,0.02199999999902502
380,PSC,0.02199999999902502
380,GEN,24.058999999999287
380,CEM,0.2739999999994325
381,MAH,0.023000000001047738
381,PSC,0.020000000000436557
381,GEN,27.433000000000902
381,CEM,0.25200000000040745
382,MAH,0.02599999999983993
382,PSC,0.019999999998617568
382,GEN,15.795999999998457
382,CEM,0.25900000000001455
383,MAH,0.023000000001047738
383,PSC,0.02299999999922875
383,GEN,20.108000000000175
383,CEM,0.26299999999901047
384,MAH,0.02500000000145519
384,PSC,0.02199999999902502
384,GEN,17.11200000000099
384,CEM,0.24899999999979627
385,MAH,0.020999999998821295
385,PSC,0.01899999999841384
385,GEN,12.192999999999302
385,CEM,0.26900000000023283
386,MAH,0.023000000001047738
386,PSC,0.01900000000205182
386,GEN,16.079999999999927
386,CEM,0.2569999999996071
387,MAH,0.02199999999902502
387,PSC,0.020000000000436557
387,GEN,34.748999999999796
387,CEM,0.27700000000004366
388,MAH,0.02200000000084401
388,PSC,0.01900000000023283
388,GEN,19.218000000000757
388,CEM,0.282999999999447
389,MAH,0.02299999999922875
389,PSC,0.018000000000029104
389,GEN,14.125
389,CEM,0.2709999999988213
390,MAH,0.021000000000640284
390,PSC,0.01900000000023283
390,GEN,23.560999999999694
390,CEM,0.29500000000007276
391,MAH,0.027000000000043656
391,PSC,0.019999999998617568
391,GEN,14.476000000000568
391,CEM,0.2849999999998545
392,MAH,0.020000000000436557
392,PSC,0.01899999999841384
392,GEN,19.842000000000553
392,CEM,0.28800000000046566
393,MAH,0.02500000000145519
393,PSC,0.01900000000023283
393,GEN,10.478000000000975
393,CEM,0.2600000000002183
394,MAH,0.02500000000145519
394,PSC,0.020000000000436557
394,GEN,23.09400000000096
394,CEM,0.27400000000125146
395,MAH,0.021000000000640284
395,PSC,0.020999999998821295
395,GEN,63.913000000000466
395,CEM,0.2579999999998108
396,MAH,0.02200000000084401
396,PSC,0.020000000000436557
396,GEN,16.120999999999185
396,CEM,0.28100000000085856
397,MAH,0.030000000000654836
397,PSC,0.020000000000436557
397,GEN,34.814000000000306
397,CEM,0.28799999999864667
398,MAH,0.023000000001047738
398,PSC,0.01900000000023283
398,GEN,24.492999999998574
398,CEM,0.29500000000007276
399,MAH,0.023999999999432475
399,PSC,0.016999999998006388
399,GEN,25.548000000000684
399,CEM,0.3330000000005384
400,MAH,0.02199999999902502
400,PSC,0.019999999998617568
400,GEN,23.070000000001528
400,CEM,0.3010000000012951
401,MAH,0.02299999999922875
401,PSC,0.020000000000436557
401,GEN,33.41500000000087
401,CEM,0.28800000000046566
402,MAH,0.023999999999432475
402,PSC,0.021000000000640284
402,GEN,33.37200000000121
402,CEM,0.27299999999922875
403,MAH,0.027000000000043656
403,PSC,0.01900000000023283
403,GEN,29.311999999999898
403,CEM,0.28000000000065484
404,MAH,0.02199999999902502
404,PSC,0.021000000000640284
404,GEN,13.09400000000096
404,CEM,0.28700000000026193
405,MAH,0.023000000001047738
405,PSC,0.01900000000023283
405,GEN,17.65400000000045
405,CEM,0.2809999999990396
406,MAH,0.019999999998617568
406,PSC,0.018000000000029104
406,GEN,15.643000000000029
406,CEM,0.28699999999844295
407,MAH,0.023999999999432475
407,PSC,0.020000000000436557
407,GEN,22.64799999999923
407,CEM,0.271999999999025
408,MAH,0.02500000000145519
408,PSC,0.020000000000436557
408,GEN,20.622999999999593
408,CEM,0.29799999999886495
409,MAH,0.023999999999432475
409,PSC,0.020999999998821295
409,GEN,15.864000000001397
409,CEM,0.28100000000085856
410,MAH,0.024000000001251465
